Time (ms),X,Y,Z
85,-1130,-310,-8242
166,-1172,-241,-8247
245,-1388,-337,-8182
325,-1463,-356,-8254
405,-1643,-364,-8321
485,-1787,-352,-8242
565,-1820,-277,-8162
645,-1963,-439,-8193
725,-1936,-796,-8182
805,-1659,-1040,-8117
885,-1461,-1290,-8052
965,-1403,-1406,-8031
1045,-1428,-1307,-7995
1125,-1396,-1278,-7962
1205,-1262,-1350,-7954
1285,-1080,-1656,-7900
1365,-1593,-1927,-7712
1445,-1652,-1456,-7540
1525,-1074,633,-7408
1605,-1111,3383,-7346
1685,-1564,5324,-7019
1765,-2262,6220,-6157
1845,-2682,6322,-5627
1925,-2561,5994,-5721
2005,-2053,5670,-6073
2085,-1654,5741,-6211
2165,-1391,5544,-6045
2245,-1174,5623,-5524
2325,-1107,6180,-4794
2405,-1136,6730,-4121
2485,-799,7388,-3209
2565,-429,7431,-2306
2645,-870,7331,-1688
2725,-1503,7643,-1109
2805,-1005,7566,885
2885,-499,7556,2404
2965,-1467,7688,2395
3045,-3301,7707,2980
3125,-4311,7630,2852
3205,-3962,7202,1179
3285,-3337,7361,-46
3365,-2825,7964,-249
3444,-1920,8553,90
3524,-934,8811,470
3604,-491,8683,102
3684,-490,8581,-147
3764,-575,8166,121
3844,-290,8442,690
3924,-37,9186,1186
4004,251,9080,1101
4084,684,8638,729
4164,895,8466,317
4244,1070,8352,-89
4324,1229,8144,-150
4404,1107,8210,8
4484,674,8480,-276
4564,182,8486,-707
4644,-295,8216,-1190
4724,-979,7987,-2056
4804,-1691,7548,-2861
4884,-2142,6984,-3552
4964,-2737,6610,-4156
5044,-3236,6419,-4532
5124,-3341,6620,-4459
5284,-3313,7149,-3589
5444,-3089,9354,-700
5524,-2743,8621,-393
5604,-2897,7997,-625
5684,-3866,8918,-1280
5764,-4275,9673,-1696
5844,-3706,9204,-1515
5924,-2689,9584,-1772
6004,-601,9582,-2165
6084,1551,8223,-1785
6164,2948,6564,-1001
6244,4094,4826,-1148
6324,5064,3119,-2233
6404,5354,1683,-2952
6484,4892,-677,-2297
6564,4471,-2350,-3033
6644,2149,-1944,-6929
6724,-812,-2249,-8873
6804,-1613,-2964,-8251
6884,-1756,-2887,-8081
6964,-1498,-2800,-8155
7044,-1070,-2606,-8369
7124,-1247,-1884,-9494
7204,-22,596,-10462
7284,3247,2649,-7737
7364,4857,1002,-3606
7444,4506,-944,-2457
7524,4334,-1356,-2536
7604,4757,-319,-2718
7684,4938,2709,-3588
7764,4382,5881,-4310
7844,2517,6770,-4885
7924,435,5597,-6460
8004,-186,3606,-8143
8084,-783,1961,-9405
8164,-1446,1356,-9431
8244,-1405,682,-8187
8324,-1377,154,-7496
8404,-1586,-254,-7336
8484,-2145,-761,-7552
8564,-3310,-1544,-7994
8644,-4135,-1884,-8396
8724,-3974,-949,-8721
8804,-2225,1100,-8112
8884,1032,3832,-6479
8964,3500,4269,-5649
9044,3993,2816,-5792
9124,3574,1636,-6114
9204,3096,1376,-7358
9284,2695,2390,-8194
9363,2123,2657,-7798
9443,2096,2261,-7716
9523,2954,2350,-7849
9603,3405,2383,-7945
9683,3232,2526,-7725
9763,2894,2610,-7451
9843,2729,2120,-7367
9923,2557,1831,-7199
10003,2358,2372,-7582
10083,2291,3161,-7692
10163,2319,3487,-7325
10243,2272,3690,-7188
10324,2387,4093,-6757
10403,2219,4690,-6411
10483,1867,5284,-6104
10563,1985,5612,-5927
10643,2065,5689,-6101
10723,1941,6237,-6780
10803,1993,6398,-7002
10883,2163,5526,-6372
10963,2234,5111,-6419
11043,2506,5011,-6637
11123,3017,4503,-6406
11203,3528,4053,-5837
11283,4057,4142,-5538
11363,4714,4414,-5356
11443,5456,4370,-4921
11523,6160,3948,-4564
11603,6591,3376,-4321
11683,6835,3083,-4250
11763,6965,2861,-4174
11923,7018,2604,-4122
12003,7093,2527,-4038
12083,7163,2320,-4007
12163,7212,2181,-4044
12243,7330,2261,-4053
12323,7307,2273,-4074
12403,7143,2167,-3990
12483,7007,2084,-3959
12563,6960,2301,-4039
12643,6810,772,-3914
12723,6382,2484,-4487
12803,6721,3017,-4823
12883,7570,31,-5415
12963,6403,849,-5605
13043,4493,709,-4986
13123,3773,4,-5542
13203,3839,887,-6015
13283,4006,1991,-6355
13363,4211,2292,-6241
13443,4931,2458,-4573
13523,5668,2621,-2617
13603,5192,2313,-2354
13683,4244,1068,-2453
13763,4220,1537,-2807
13843,3005,7784,-4868
13923,-1292,12141,-7724
14003,-5346,10817,-7792
14083,-6690,7407,-5587
14163,-6676,2820,-3688
14243,-5731,-548,-1462
14323,-7049,1706,208
14403,-10652,5122,312
14483,-12102,5221,96
14563,-10566,6411,303
14643,-8706,6847,24
14723,-9888,6922,124
14803,-12787,6811,683
14883,-13584,5086,781
14963,-11676,3146,785
15043,-8873,1397,906
15123,-6807,137,749
15203,-6108,-212,701
15283,-8138,1145,961
15362,-11331,2829,885
15442,-11761,3904,253
15522,-9562,4704,-452
15602,-7777,5129,-687
15682,-8934,5455,-430
15762,-12086,5880,185
15842,-14325,5071,762
15922,-13456,2781,1186
16002,-10480,1321,1221
16082,-7863,-18,1118
16162,-6378,-1343,1206
16242,-8085,3,974
16322,-11520,2159,695
16402,-12080,3190,275
16482,-9941,3944,-305
16562,-7851,4458,-755
16642,-7440,5159,-1076
16722,-9836,5801,-884
16802,-13591,5196,85
16882,-14377,3753,835
16962,-11756,2422,1220
17042,-8748,1315,1553
17122,-6688,253,1460
17202,-6223,-268,1349
17282,-8474,795,854
17362,-10916,2127,648
17442,-11601,2680,424
17522,-10879,3288,-167
17602,-8177,4494,-1356
17682,-5679,6107,-2347
17762,-8306,7030,-1477
17842,-15089,5718,610
17922,-17698,3492,2037
18002,-14807,1609,2361
18082,-11264,-677,2520
18162,-8570,-2555,2048
18242,-8117,-1288,1179
18322,-9604,1643,953
18402,-10845,3837,1010
18482,-10791,5262,652
18562,-8649,5398,-496
18722,-6710,5802,-1108
18802,-8624,6033,-950
18882,-12924,5714,-1039
18962,-13836,4217,-670
19042,-11238,1845,192
19122,-8199,-115,715
19202,-5903,-1174,728
19282,-7582,739,1272
19362,-11361,2673,1688
19442,-12193,3234,1207
19522,-10404,4007,343
19602,-8041,4189,-418
19682,-7212,4436,-287
19762,-8910,4576,303
19842,-11896,4992,-207
19922,-13501,4187,-504
20002,-12081,1839,-72
20082,-8746,2,139
20162,-5509,-898,220
20242,-5263,-729,-14
20322,-9119,724,-474
20402,-12437,2307,-825
20482,-11807,3123,-895
20562,-9208,3853,-885
20642,-7637,4339,-642
20722,-8672,4719,-520
20802,-11247,4751,-813
20882,-13002,3972,-941
20962,-12062,2576,-667
21042,-9378,1088,-344
21122,-6717,369,-201
21202,-5195,1408,-365
21281,-5997,5060,-1227
21361,-6746,7626,-1859
21441,-5217,7072,-2351
21521,-3044,6668,-2179
21601,-1620,7265,-647
21682,-1281,7894,1433
21761,-2088,8930,3684
21841,-2712,8841,4384
21921,-2277,7109,3148
22001,-1894,5968,1939
22081,-2339,5650,1598
22161,-3589,6304,1977
22241,-5307,7335,3750
22321,-5451,7422,5807
22401,-3486,6533,5741
22481,-1331,5810,4566
22561,-301,5815,4480
22641,-828,5860,6181
22721,-2090,6291,8810
22801,-2448,6526,9421
22881,-1616,5236,7256
22961,-877,4471,4615
23041,-789,5370,2589
23121,-1372,7668,1466
23201,-2215,10421,1890
23281,-2319,10638,2676
23361,-1453,8622,2633
23441,-358,6708,2383
23521,597,6319,2462
23601,1136,7205,3182
23681,731,8148,5234
23761,-278,8818,6687
23841,-894,8695,5715
23921,-721,6375,3384
24001,-588,4866,1965
24081,-1944,5179,756
24161,-4361,8586,-1242
24241,-6674,10483,-2993
24321,-6575,7900,-4220
24401,-3805,6260,-3605
24481,-1668,5701,-1859
24561,-1731,7711,-848
24641,-1358,9981,426
24722,181,10834,2455
24801,-66,9797,2317
24881,-198,7623,776
24961,825,6678,501
25041,901,6493,543
25121,681,8678,955
25201,459,10893,1352
25281,688,9372,931
25361,1495,6596,598
25441,2085,5182,767
25521,2633,5898,1102
25601,3776,8358,2745
25681,5445,9129,5090
25761,4456,7559,5330
25841,742,7245,2966
26001,-658,7108,626
26081,21,6138,-594
26161,-848,6335,-770
26241,-2475,8451,2255
26321,-2790,9403,3957
26401,-2194,6927,2223
26481,-2377,4048,-122
26561,-4332,4797,-2403
26641,-5201,7776,-2775
26721,-5487,9797,-2308
26801,-6243,10339,-1783
26881,-4411,8866,-2076
26961,-2249,7326,-3024
