Time (ms),X,Y,Z
85,373,-3532,-7615
165,690,-3631,-7545
245,847,-3702,-7538
325,860,-3650,-7527
405,695,-3642,-7461
485,619,-3614,-7508
565,643,-3626,-7598
645,585,-3708,-7665
725,508,-3772,-7569
805,454,-3683,-7276
885,549,-3726,-7063
965,610,-4182,-7108
1045,331,-3635,-7488
1125,201,-2167,-7555
1205,158,-373,-7158
1285,86,2240,-7170
1365,275,4125,-7184
1445,-286,4764,-6319
1525,-2127,5311,-5532
1605,-4199,5685,-5857
1685,-5874,5808,-4718
1765,-6245,6189,-2813
1845,-6247,5326,-1805
1925,-6999,2516,-192
2005,-7931,958,-79
2085,-8579,-452,-368
2165,-8138,-2527,1376
2245,-7471,-3691,1992
2325,-7331,-5446,2092
2405,-6719,-5992,2352
2484,-5016,-5965,2124
2564,-4274,-6276,1863
2644,-4474,-5405,1230
2724,-3927,-4196,1506
2804,-3475,-4145,2216
2884,-4392,-3336,2931
2964,-6749,-1900,3119
3044,-10410,-1939,3847
3124,-12595,-258,2420
3204,-10728,1534,-321
3284,-7842,1191,-11
3364,-6240,579,458
3444,-6945,345,753
3524,-8853,1140,704
3604,-8915,2553,-950
3684,-9080,2879,-1593
3764,-9627,2074,-775
3844,-9429,1870,-599
3924,-8910,1800,-926
4004,-7780,1486,-951
4084,-7125,1459,-954
4164,-7630,1925,-2287
4244,-7781,2671,-4634
4324,-6510,4394,-5446
4404,-4065,6871,-4134
4484,-2122,7864,-2908
4564,-2027,8908,-3121
4644,-2393,9078,-3913
4724,-2256,5315,-5426
4804,-1151,1717,-6465
4884,184,269,-7068
4964,1558,-696,-6974
5044,2942,-1693,-5701
5124,3835,-2679,-5346
5204,3040,-3258,-6214
5284,39,-4066,-7191
5364,-2343,-4614,-7125
5444,-2686,-4775,-7018
5524,-1923,-4594,-6703
5604,-184,-4202,-7701
5684,456,-5420,-9028
5764,-509,-5194,-8862
5844,-874,-3441,-8519
5924,-1189,-3323,-8146
6004,-1891,-3243,-7597
6084,-2500,-3871,-7118
6164,-2392,-4472,-7143
6244,-1718,-5068,-6497
6324,-1318,-6080,-5657
6404,-1191,-6347,-5480
6484,-919,-6369,-5422
6564,-732,-6345,-5489
6644,-1242,-6188,-5495
6724,-1711,-5706,-5789
6804,-1536,-5225,-6121
6884,-1276,-5325,-5969
6964,-1334,-5491,-5950
7044,-1583,-5073,-6154
7124,-1648,-4648,-6352
7204,-1593,-4697,-6521
7284,-1618,-4822,-6574
7364,-1656,-4855,-6599
7444,-1631,-4837,-6670
7524,-1627,-4922,-6507
7604,-1694,-4962,-6456
7684,-1699,-4852,-6510
7764,-1634,-4818,-6458
7844,-1594,-4862,-6484
7924,-1585,-4891,-6506
8004,-1580,-4827,-6533
8084,-1646,-4747,-6571
8164,-1686,-4752,-6597
8244,-1627,-4805,-6567
8324,-1643,-4822,-6570
8404,-1710,-4829,-6597
8484,-1664,-4893,-6609
8563,-1600,-4914,-6572
8643,-1588,-4898,-6555
8723,-1590,-4822,-6633
8803,-1609,-4795,-6694
8883,-1626,-4783,-6629
8963,-1633,-4760,-6530
9043,-1663,-4843,-6536
9123,-1676,-4848,-6581
9203,-1657,-4816,-6585
9283,-1631,-4819,-6595
9363,-1619,-4768,-6686
9443,-1613,-4770,-6728
9523,-1619,-4805,-6705
9603,-1631,-4779,-6711
9683,-1602,-4750,-6731
9763,-1588,-4762,-6706
9843,-1625,-4793,-6626
9923,-1625,-4825,-6588
10003,-1633,-4814,-6546
10083,-1620,-4800,-6483
10163,-1596,-4811,-6488
10243,-1594,-4790,-6550
10323,-1584,-4789,-6588
10403,-1614,-4780,-6588
10483,-1637,-4742,-6605
10563,-1630,-4715,-6596
10643,-1610,-4729,-6583
10723,-1609,-4743,-6594
10803,-1583,-4742,-6600
10883,-1562,-4784,-6628
10963,-1570,-4769,-6615
11043,-1599,-4737,-6541
11123,-1638,-4739,-6498
11203,-1640,-4782,-6512
11283,-1606,-4794,-6544
11363,-1581,-4757,-6559
11443,-1596,-4774,-6566
11523,-1594,-4747,-6569
11603,-1568,-4744,-6579
11683,-1538,-4716,-6584
11763,-1541,-4678,-6595
11843,-1552,-4745,-6617
11923,-1573,-4760,-6576
12003,-1601,-4690,-6600
12083,-1596,-4674,-6671
12163,-1611,-4709,-6669
12243,-1635,-4709,-6660
12323,-1595,-4717,-6647
12403,-1542,-4738,-6582
12483,-1552,-4739,-6542
12563,-1590,-4748,-6567
12643,-1626,-4753,-6604
12723,-1651,-4703,-6621
12803,-1654,-4689,-6595
12883,-1630,-4674,-6592
12963,-1618,-4692,-6573
13043,-1630,-4735,-6572
13123,-1627,-4729,-6547
13203,-1575,-4701,-6561
13283,-1559,-4645,-6644
13363,-1577,-4653,-6631
13443,-1602,-4682,-6566
13523,-1631,-4679,-6620
13603,-1611,-4678,-6689
13683,-1601,-4685,-6660
13763,-1639,-4681,-6647
13843,-1665,-4678,-6641
13923,-1635,-4703,-6647
14003,-1613,-4714,-6633
