Time (ms),X,Y,Z
20001,-11090,2602,-1951
20081,-12863,2308,-1100
20161,-11940,1864,64
20241,-10117,1392,514
20321,-8020,984,468
20401,-6590,632,293
20481,-6282,732,-309
20561,-6821,1727,-1674
20641,-7935,1772,-2252
20721,-8583,1528,-1872
20881,-8013,2328,-1806
21041,-7760,2510,-1815
21121,-10824,2094,-866
21201,-13379,1927,208
21281,-11591,1814,172
21361,-8597,1411,103
21441,-6782,942,225
21521,-6004,748,-8
21601,-6435,846,-407
21681,-8507,1506,-1072
21761,-10275,2284,-1740
21841,-8965,2399,-1625
21921,-6407,2239,-1366
22001,-5846,2114,-1502
22081,-7865,1927,-882
22161,-10651,1839,56
22241,-11241,1927,-62
22321,-9509,1652,-364
22401,-7318,1028,-147
22481,-6151,601,-122
22561,-6385,666,-77
22641,-7697,1944,-798
22721,-9309,2915,-1749
22801,-8796,2591,-1629
22881,-6824,2414,-1548
22961,-5964,2425,-1646
23041,-6655,2431,-1803
23121,-10078,2339,-1381
23201,-12579,1980,-237
23281,-11218,1497,262
23361,-8696,1076,86
23441,-6862,785,-107
23521,-6349,292,-35
23601,-6554,539,126
23681,-8101,1867,-635
23761,-9591,2998,-1793
23841,-8116,3210,-2367
23921,-5952,2882,-2412
24001,-5813,2670,-2280
24081,-7354,2519,-1860
24161,-10147,2423,-1015
24241,-11680,1960,-510
24321,-10235,1232,-727
24401,-7751,525,-999
24481,-5653,-188,-1202
24561,-5315,179,-1699
24641,-8351,1921,-1870
24721,-11321,2802,-2335
24801,-10367,2487,-2449
24881,-7898,2365,-2229
24961,-6217,2608,-2843
25040,-6569,2516,-3062
25121,-8842,2234,-2839
25200,-10303,1914,-2240
25280,-9909,1492,-1389
25360,-7898,1261,-727
25440,-5730,752,-274
25520,-5599,191,-3
25600,-7562,-45,303
25680,-9664,-11,-484
25760,-10354,-302,-2132
25840,-8703,-582,-2815
25920,-6242,-48,-2485
26000,-5240,534,-1853
26080,-6301,874,-1515
26160,-8854,1135,-1725
26240,-11052,941,-1567
26320,-11001,645,-1194
26400,-8390,423,-1046
26480,-5943,404,-994
26560,-5587,497,-884
26640,-8239,584,-381
26720,-10714,974,-1051
26800,-10749,1267,-1808
26880,-8460,1413,-1648
26960,-5975,1848,-1821
27040,-5756,2025,-1765
27120,-7703,1774,-1235
27200,-9448,1743,-1142
27280,-10817,1335,-834
27360,-10294,958,-170
27440,-7428,1072,-176
27520,-5895,869,-16
27600,-5744,595,161
27680,-7843,1432,-405
27760,-10649,2240,-1284
27840,-10318,2011,-1865
27920,-7576,2178,-2281
28000,-5853,2478,-2534
28080,-5810,2532,-2508
28160,-8702,2549,-2017
28240,-11015,2574,-1361
28320,-10881,2312,-876
28480,-9367,1831,-565
28560,-6851,1470,-479
28640,-5720,1046,-447
28720,-6414,874,-535
28800,-9709,1331,-465
28880,-12364,1724,-1125
28960,-11160,1472,-1654
29040,-8310,1465,-1551
29120,-6307,1898,-1767
29200,-6722,2099,-1612
29280,-9648,2057,-1198
29360,-11064,1763,-510
29440,-10571,1388,58
29520,-8924,1196,135
29600,-6653,1072,1
29680,-5961,792,-53
29760,-6740,465,-10
29840,-8930,731,18
29920,-9721,1077,-164
30000,-9979,1401,-984
30080,-9040,1876,-2032
30160,-6536,1807,-2265
30240,-5787,1767,-1913
30320,-8349,1996,-1441
30501,-11987,1253,-45
30560,-10984,681,53
30640,-8203,550,-251
30720,-5975,-82,-333
30800,-5175,-207,-883
30880,-6006,818,-1499
30960,-8161,2168,-2076
31039,-10114,2609,-2516
31119,-9189,2610,-2422
31199,-6657,2628,-2114
31279,-5783,2491,-1987
31359,-7477,2513,-1723
31439,-9411,2480,-1907
31519,-11474,1586,-1387
31599,-11667,819,-658
31679,-8914,538,-668
31759,-6682,134,-604
31839,-5548,-132,-617
31919,-5856,512,-991
31999,-8381,1914,-1609
32079,-10968,2133,-2179
32159,-9655,1867,-2316
32239,-6866,2307,-2210
32319,-6026,2325,-2143
32399,-7343,2068,-1915
32479,-9408,2392,-2117
32559,-12472,1903,-1459
32639,-12577,565,-803
32719,-8954,69,-949
32799,-6573,-170,-761
32879,-6248,-342,-912
32959,-8394,124,-675
33039,-10658,1178,-975
33119,-10826,2063,-1909
33199,-8641,2219,-1755
33279,-6700,2437,-1486
33359,-6956,2496,-1489
33439,-8536,1874,-1218
33519,-9785,1866,-1509
33599,-10436,1436,-1117
33679,-10065,390,-412
33759,-7714,235,-596
33839,-5610,291,-485
33919,-5611,351,-280
33999,-8123,430,106
34079,-10369,980,-619
34159,-10478,1373,-1221
34239,-9145,1334,-1289
34319,-6662,1393,-1620
34399,-5402,1411,-1424
34479,-6129,1360,-1187
34559,-8868,1225,-488
34639,-11690,1017,273
34719,-11461,502,185
34799,-8596,211,-172
34879,-5834,330,-279
34959,-5263,276,-303
35039,-6987,318,-264
35119,-10190,509,165
35199,-12025,846,-11
35279,-10720,1310,-989
35359,-7559,1484,-1420
35439,-5512,1556,-1442
35519,-6317,1394,-1238
35679,-8708,1121,-725
35759,-10454,1156,-392
35839,-10466,994,-237
35919,-8593,747,-147
35999,-6242,700,-199
36079,-5505,576,-155
36159,-7065,467,-24
36239,-10115,860,362
36319,-11879,1205,440
36399,-10789,1059,-87
36479,-7821,1119,-598
36559,-5686,1386,-964
36639,-6108,1365,-939
36719,-8234,1194,-483
36799,-10208,1805,-459
36879,-11069,1800,-71
36958,-9343,1080,101
37038,-6507,950,-365
37118,-5312,658,-318
37198,-6079,394,-126
37279,-8716,536,7
37358,-10014,1276,-145
37438,-10132,1818,-796
37518,-8821,1584,-1039
37598,-6323,1714,-1016
37678,-5756,1997,-1177
37758,-7054,1642,-927
