Time (ms),X,Y,Z
85,473,1139,-7901
165,281,1250,-7847
245,395,935,-7746
325,-3,865,-7331
405,-582,1652,-7257
485,-1561,1788,-6949
565,-3017,1818,-6294
645,-3986,3155,-6133
805,-4532,4120,-5563
885,-6007,4314,-4136
965,-7891,4755,-2070
1045,-8342,5003,-407
1125,-7938,4691,514
1204,-7280,4410,884
1284,-6811,4244,733
1365,-7309,3979,303
1444,-8438,3539,-178
1525,-9357,3112,-446
1604,-9359,3118,-495
1684,-9539,3497,38
1764,-9282,3246,798
1844,-8009,2600,1162
1924,-6809,1982,1306
2004,-6181,1310,1236
2084,-7263,647,1101
2164,-10304,1098,1406
2244,-11491,2256,1198
2404,-8937,2454,350
2484,-6183,2214,48
2564,-5906,2298,154
2644,-7810,2824,42
2724,-10405,3624,-625
2804,-12145,4228,-646
2884,-11444,3750,420
2964,-9188,2630,1233
3044,-7470,1894,1672
3124,-7155,1423,2039
3204,-8563,1075,2091
3284,-9885,1255,1705
3364,-9828,1902,1021
3444,-8349,2391,447
3524,-7070,2611,341
3604,-7857,2987,181
3684,-9693,4187,-475
3764,-11249,5062,-619
3844,-11394,4600,176
3924,-9933,3453,1076
4084,-8236,2287,1761
4164,-7709,1504,2175
4244,-8360,959,2213
4324,-9244,961,2061
4404,-10041,1389,1503
4484,-9328,1802,876
4564,-7783,2388,515
4644,-8155,2943,5
4724,-9208,3603,-668
4804,-9981,4517,-1042
4884,-11306,4653,-149
4964,-11335,3837,1198
5044,-9871,2850,1954
5124,-9010,1775,2478
5204,-8369,915,2569
5284,-8198,344,2414
5364,-9220,453,2163
5444,-10251,1400,1585
5524,-9716,2900,888
5604,-9210,3754,316
5764,-9538,4032,-540
5844,-10442,4913,-1434
5924,-11888,5247,-845
6004,-12281,4532,865
6084,-11183,3447,1996
6164,-9843,2412,2617
6244,-8621,1468,2915
6324,-7982,610,2773
6404,-8761,500,2074
6484,-10251,1131,1245
6564,-10092,2058,738
6644,-8660,3122,400
6724,-8513,3533,-142
6804,-8837,4655,-514
6884,-9774,5767,-441
6964,-11645,5312,327
7044,-11861,4135,1471
7124,-10253,2810,2014
7203,-8940,1611,2292
7283,-7730,643,2277
7443,-7729,46,2014
7524,-9872,519,1695
7603,-11127,1798,1221
7683,-9740,2762,693
7763,-8359,3185,268
7843,-8962,3904,-494
7923,-10703,5042,-1532
8003,-12087,5171,-1198
8083,-12254,4394,529
8163,-11128,3459,1822
8243,-9852,2648,2536
8323,-8787,1766,2894
8403,-8043,834,2711
8483,-8482,545,2199
8563,-10189,1229,1645
8643,-10635,2471,856
8723,-9553,3246,20
8803,-9322,3300,-772
8883,-9590,3812,-1312
8963,-10373,4555,-958
9123,-11617,4551,283
9203,-11386,3755,1553
9283,-9998,2786,2214
9363,-9068,1848,2633
9443,-8114,787,2522
9523,-7909,-15,2000
9603,-9059,371,1645
9683,-9459,1652,1412
9763,-8877,2770,1149
9843,-9238,3573,677
9925,-9875,4443,-405
10003,-10224,5370,-1388
10083,-11206,5272,-789
10163,-11365,4194,678
10243,-9936,3093,1549
10323,-9159,2196,2136
10403,-8925,1163,2640
10483,-8577,425,2721
10563,-8987,490,2323
10643,-9186,1110,1643
10803,-8741,2227,1052
10883,-9303,3184,452
10963,-10085,4057,-707
11043,-10262,5292,-1598
11123,-11173,5552,-818
11203,-11333,4495,681
11283,-10110,3284,1628
11363,-9462,2310,2292
11443,-8990,1199,2601
11523,-8658,186,2370
11603,-9324,72,1920
11683,-9685,897,1394
11763,-9076,2120,1004
11843,-9416,3031,661
11923,-10292,4156,-319
12003,-10794,6133,-1417
12083,-12044,6482,-930
12163,-12328,4801,517
12243,-10872,3248,1415
12403,-9579,2114,2064
12483,-8754,1312,2546
12563,-8787,699,2455
12643,-9597,508,1994
12723,-10274,1041,1583
12802,-9846,2187,1144
12882,-9579,3327,904
12962,-9932,3961,435
13042,-10455,5128,-690
13122,-11066,5698,-1026
13202,-11394,4623,-22
13283,-10813,3293,1095
13362,-9440,2340,1761
13442,-8979,1639,2320
13522,-9037,1065,2375
13602,-8919,994,1675
13682,-8839,1473,751
13762,-7777,1952,218
13842,-6999,2347,345
13922,-8490,2923,293
14082,-10483,3722,-226
14162,-10986,4435,-537
14242,-10247,4273,-179
14322,-8894,3429,527
14402,-7581,2591,1129
14482,-7890,1902,1666
14562,-9051,1384,1977
14642,-9191,1279,1566
14722,-8744,1572,700
14802,-7391,1683,135
14882,-5838,1717,50
14962,-6847,2152,62
15042,-8846,2926,-163
15122,-10154,4090,-474
15202,-10354,4488,-226
15282,-8629,3521,402
15362,-6748,2523,849
15442,-7024,1921,1416
15522,-8698,1419,2005
15682,-9393,1423,1904
15762,-8949,1493,1148
15842,-7273,1338,472
15922,-5501,1531,182
16002,-6493,1945,4
16082,-9518,2685,-301
16162,-11347,3781,-342
16242,-10646,3985,15
16322,-8363,3098,437
16402,-6419,2249,686
16482,-6665,1657,1067
16562,-8198,1202,1304
16642,-9220,1177,1099
16722,-9252,1661,568
16802,-7559,1818,-12
16882,-5780,1686,-19
16962,-6103,1983,192
17042,-8012,2720,-265
17122,-10354,4148,-1178
17202,-11625,4805,-1067
17362,-10596,3754,-170
17442,-8109,2564,343
17522,-6685,1761,821
17602,-7413,1216,1429
17682,-9247,1124,1780
17762,-10008,1662,1279
17842,-8937,1912,430
17922,-6789,1841,-34
18002,-6052,2184,-140
18082,-7809,2830,-283
18162,-9867,3277,-470
18242,-10954,3673,-403
18322,-10650,3729,-108
18402,-8826,2919,312
18482,-7139,2115,713
18562,-7462,1611,1242
18642,-9150,1231,1770
18722,-9843,1362,1495
18801,-9158,1431,599
18881,-7345,1344,11
19041,-5765,1645,-238
19121,-6924,2050,-432
19202,-9796,2836,-650
19281,-11493,3681,-470
19362,-10782,3631,66
19441,-8520,2865,419
19521,-6680,2141,703
19601,-7154,1692,1152
19681,-9228,1269,1515
19761,-9854,1208,1197
19841,-9078,1445,435
19921,-7427,1649,-40
20001,-5778,2077,-194
20081,-6785,2516,-291
20161,-8732,2925,-465
20241,-9887,3740,-665
20321,-10272,4094,-375
20401,-8957,3260,264
20481,-7183,2384,717
20641,-7133,1797,1286
20721,-8399,1173,1697
20801,-9160,1095,1538
20881,-9173,1307,1003
20961,-7822,1405,447
21041,-5936,1767,110
21121,-6696,2226,-55
21201,-9186,3107,-295
21281,-10628,4157,-543
21361,-10686,4143,-156
21441,-9159,3249,563
21521,-7234,2430,992
21601,-7139,1741,1474
21681,-8111,1104,1998
21761,-9043,1029,2166
21841,-9580,1395,1603
21921,-8361,1651,675
22001,-6393,1916,89
22081,-6627,2278,-48
22241,-8445,2883,-240
22321,-9950,3797,-936
22401,-11078,4360,-885
22481,-10606,3503,-136
22561,-8566,2276,273
22641,-7522,1678,866
22721,-7897,1211,1407
22801,-9131,985,1480
22881,-9808,1170,1198
22961,-8997,1461,665
23041,-7270,1631,213
23121,-6746,1949,214
23201,-8141,2661,28
23281,-9970,3582,-623
23361,-11190,4166,-688
23441,-10632,3806,-104
23521,-8775,2631,451
23601,-7653,1715,1034
23681,-8129,1263,1673
23841,-9222,1009,2031
23921,-9510,1181,1626
24001,-8866,1381,771
24081,-7166,1474,168
24161,-5870,1748,142
24241,-7178,2226,130
24321,-9521,3038,-268
24401,-10930,3997,-420
24481,-10716,4060,-38
24561,-8866,3056,464
24641,-7243,2119,844
24720,-7562,1545,1396
24801,-8880,1149,1885
24880,-9265,1110,1720
24960,-8932,1262,969
25040,-7504,1427,320
25120,-5839,1777,93
25200,-6813,2342,-174
25360,-8941,3015,-572
25440,-10173,3705,-784
25520,-10465,3865,-370
25600,-9295,3128,437
25680,-7545,2323,917
25760,-7327,1717,1285
25840,-8404,1050,1577
25920,-9111,901,1585
26000,-9065,1190,1221
26080,-7873,1360,599
