Time (ms),X,Y,Z
85,-3407,-221,-7613
165,-3515,-20,-7561
246,-3659,150,-7486
325,-3692,238,-7477
405,-3673,262,-7532
485,-3690,154,-7532
565,-3706,104,-7541
645,-3688,140,-7562
725,-3671,89,-7546
805,-3689,5,-7539
885,-3663,-25,-7518
965,-3685,-74,-7483
1045,-3781,-182,-7373
1125,-4056,-685,-7057
1205,-4458,-1679,-6499
1285,-4858,-1896,-6265
1365,-5293,-1800,-6011
1445,-6230,-1303,-4031
1525,-7085,3967,-572
1605,-6476,7047,726
1685,-5919,6307,-1102
1765,-6847,5970,-2979
1845,-7928,5267,-3163
1925,-7450,5810,-1516
2005,-6860,4398,-466
2085,-6986,2903,-327
2165,-6763,2931,-364
2245,-6992,3704,-594
2325,-7133,5055,-506
2405,-6849,4387,-1523
2485,-6460,3170,-2877
2565,-6083,2560,-3312
2645,-6547,1465,-3045
2725,-7054,-292,-3049
2805,-6385,-1103,-3691
2885,-5868,-1242,-4417
2965,-5994,-590,-5072
3045,-5917,175,-5608
3125,-5676,1505,-5994
3205,-5802,3218,-5901
3285,-6254,2216,-6097
3365,-6687,1305,-6402
3445,-6350,2442,-6049
3525,-5544,4808,-4988
3605,-5100,7346,-4168
3685,-5201,8607,-4819
3765,-5512,7546,-5866
3845,-4940,6334,-3391
3925,-4486,7204,205
4005,-5495,7105,-295
4085,-5470,4429,-2381
4165,-2316,2891,-3909
4245,145,3660,-4895
4325,-578,4035,-5628
4405,-2571,1401,-7293
4484,-2510,105,-8078
4565,-1252,2352,-7420
4644,-1921,3681,-7693
4724,-3325,3405,-9034
4805,-3323,3114,-9658
4884,-1136,3815,-8908
4964,1532,4014,-7678
5044,3314,2570,-5901
5125,3522,1069,-4884
5204,1416,718,-5384
5285,-1470,725,-6095
5364,-3440,1138,-6751
5444,-3564,2501,-7672
5524,-2341,3307,-8417
5604,-2181,2744,-8346
5684,-3003,1662,-8134
5764,-98,-1140,-9546
5844,1649,-2558,-9829
5924,-200,-1391,-8219
6004,-635,108,-6879
6085,1074,1747,-5836
6164,1504,1137,-6895
6244,-1454,84,-8721
6324,-3227,29,-9017
6404,-3738,-57,-8464
6484,-4378,270,-8026
6564,-4300,618,-7643
6644,-3769,107,-7678
6724,-3649,-422,-7899
6804,-3918,-908,-7644
6884,-4094,-1596,-7200
6964,-4151,-1174,-7121
7044,-4348,-362,-7298
7124,-4696,-18,-6842
7204,-4406,-19,-7381
7284,-3776,253,-8401
7364,-3968,3164,-8663
7444,-3631,5205,-9272
7524,-2244,4543,-8378
7604,-2041,3047,-6244
7684,-3808,1052,-4729
7764,-6656,36,-3544
7844,-8548,-1053,-2701
7924,-8755,-2338,-1923
8004,-8169,-3236,-1040
8084,-7204,-4355,-740
8164,-6514,-4441,-1240
8244,-6022,-4242,-568
8324,-5477,-6207,1112
8404,-6213,-6184,1972
8484,-6923,-3740,1835
8564,-6179,-3941,824
8644,-5892,-4504,-49
8724,-6424,-4229,-661
8804,-6774,-4442,-1109
8884,-6784,-4516,-942
8964,-6874,-4627,-1035
9044,-6105,-4013,-1958
9124,-6634,-2787,-2730
9204,-8367,-261,-3653
9284,-9431,1362,-4204
