Time (ms),X,Y,Z
86,-489,-2502,-8239
166,-433,-2473,-8179
246,-398,-2503,-8160
326,-408,-2499,-8211
406,-412,-2498,-8252
486,-439,-2463,-8246
566,-470,-2362,-8251
646,-390,-2348,-8177
726,-79,-2141,-7752
806,305,-2066,-7833
886,-643,394,-7811
966,-2195,4299,-6298
1046,-2910,6018,-4123
1126,-2723,6111,-3485
1206,-2235,6274,-3538
1286,-2348,6793,-3605
1367,-2538,7386,-3422
1446,-2584,7295,-3406
1526,-2836,7108,-3766
1606,-2868,7388,-3763
1686,-2439,7740,-3155
1766,-2076,7571,-2410
1845,-2283,7578,-2234
1925,-2610,8025,-2263
2005,-2677,8097,-1917
2085,-2751,7789,-1808
2165,-2871,7551,-2107
2245,-2816,7552,-2639
2325,-2628,7586,-2998
2405,-2566,7517,-3063
2485,-2622,7399,-3102
2565,-2674,7386,-2906
2645,-2587,7765,-2260
2725,-2598,7925,-1805
2805,-2680,7820,-1901
2885,-2616,7736,-2099
2965,-2577,7629,-2200
3045,-2576,7639,-2358
3125,-2516,7524,-2756
3205,-2369,7291,-3223
3285,-2249,7174,-3569
3365,-2218,7128,-3816
3445,-2221,7038,-4153
3525,-2163,6817,-4532
3605,-2067,6577,-4743
3685,-1988,6508,-4825
3765,-1866,6672,-4982
3845,-1886,6680,-5252
3925,-2015,6420,-5353
4005,-2118,6349,-5527
4085,-2217,6120,-5839
4165,-2204,5672,-6078
4245,-2121,5352,-6258
4325,-2056,5049,-6402
4405,-1983,4770,-6546
4497,-1907,4513,-6648
4565,-1837,4359,-6840
4645,-1821,4261,-7023
4725,-1737,4121,-7135
4805,-1595,4022,-7221
4885,-1521,3942,-7252
4965,-1477,3930,-7386
5045,-1474,3916,-7475
5125,-1405,3944,-7490
5205,-1688,4452,-7215
5285,-2145,5082,-6644
5365,-2281,5272,-6334
5445,-2404,5413,-6121
5525,-2547,6008,-5647
5605,-2562,6388,-5263
5685,-2407,6292,-5323
5765,-2309,6418,-5608
5845,-2170,6391,-6004
5925,-2028,5935,-6181
6005,-1919,5414,-6298
6085,-1757,4941,-6387
6165,-1639,5210,-6914
6245,-1619,5469,-6708
6325,-1908,5522,-6023
