Time (ms),X,Y,Z
20321,8395,2933,-1697
20401,7665,3135,-1846
20481,7427,3118,-2198
20561,8042,3068,-2626
20641,9380,2916,-2784
20721,10558,2709,-2891
20801,10698,2450,-2916
20881,10071,2218,-2585
20961,8857,2298,-2064
21041,7334,2634,-1633
21121,6103,2927,-1313
21201,5461,3039,-1052
21281,5528,3108,-1085
21361,6841,3234,-1339
21441,9656,3361,-1739
21539,11327,3309,-2472
21601,10680,2559,-2788
21681,9081,1928,-2500
21761,7251,2299,-2315
21841,6209,2737,-2288
21921,6424,2788,-2438
22001,7702,2658,-2576
22098,11840,2675,-2383
22161,11645,2741,-2089
22241,10265,2738,-1688
22321,7999,2523,-1261
22401,5952,2346,-917
22481,4938,2426,-757
22561,5455,2839,-921
22641,7481,3245,-1194
22721,10313,3605,-1902
22818,11471,3380,-2668
22881,10534,2174,-2675
22961,8851,1697,-2507
23041,6887,2328,-2420
23121,6117,2768,-2363
23201,7055,2921,-2447
23281,9244,2891,-2572
23378,11212,2612,-2587
23441,11899,2533,-2321
23521,11220,2658,-1847
23601,9068,2494,-1225
23681,6630,2205,-704
23761,5271,2266,-495
23841,5705,2739,-483
23921,7777,3164,-700
24018,10007,3440,-1552
24081,10944,3260,-2496
24161,10306,1973,-2723
24241,8599,1364,-2666
24321,7043,2087,-2588
24401,6838,2868,-2697
24481,10406,3011,-2765
24578,12138,2702,-2498
24641,12228,2318,-1869
24721,10853,2106,-1329
24801,8504,2032,-991
24881,6512,2092,-791
24961,5335,2231,-749
25041,5495,2748,-952
25121,7628,3356,-1302
25218,10117,3478,-1833
25281,11021,3244,-2550
25361,10350,2290,-2799
25441,8696,1640,-2702
25521,7105,2079,-2528
25601,6534,2617,-2354
25681,6968,2757,-2392
25763,9160,2857,-2760
25840,11301,2613,-3144
25920,11881,2046,-3059
26000,11340,1774,-2635
26080,9098,1544,-2053
26160,6670,1445,-1560
26240,5717,1664,-1261
26320,6587,2287,-1028
26400,8393,2971,-808
26480,9637,3315,-1201
26560,10012,3279,-2008
26640,9572,2340,-2264
26720,8411,1586,-2102
26800,7348,2149,-1865
26880,7543,3331,-2403
26960,10180,3355,-3115
27040,12161,2640,-3626
27120,12171,1871,-3600
27200,11321,1701,-3024
27280,8884,1664,-2243
27360,6501,1724,-1494
27440,5271,1982,-1026
27520,5542,2674,-884
27600,7547,3535,-989
27680,9900,4014,-1585
27760,11040,3870,-2537
27840,10845,2402,-2887
27920,9371,1487,-2854
28000,7497,2324,-2804
28080,6538,2954,-2670
28160,7294,3153,-2590
28240,10200,3400,-2672
28320,12657,3182,-2668
28400,13282,2568,-2205
28480,12241,2214,-1562
28560,9459,1988,-998
28640,6855,1883,-572
28720,5401,2005,-417
28800,5748,2677,-592
28880,8002,3494,-1015
28960,10291,3781,-1981
29040,11282,3411,-2926
29120,10676,2257,-2991
29200,8746,1906,-2480
29280,6475,3062,-2433
29360,8008,3153,-2335
29440,10183,3143,-2238
29520,11624,2951,-2141
29600,12339,2392,-1789
29680,11024,1790,-1308
29760,7986,1535,-948
29840,5510,1441,-771
29920,4672,1697,-663
30000,5468,2379,-707
30080,7316,3116,-1069
30160,9400,3681,-2023
30240,10362,3220,-2527
30320,9470,2039,-2464
30400,7987,1975,-2614
30480,7458,2748,-2649
30560,7894,3074,-2589
30640,9199,2911,-2510
30720,10303,2673,-2763
30800,11125,2450,-2958
30880,11218,1869,-2622
30960,9647,1443,-2090
31040,7762,1570,-1645
31120,6363,1765,-1173
31200,5727,2249,-987
31280,6652,2893,-1028
31360,8372,3236,-1611
31440,9490,3012,-2122
31520,9406,2437,-2215
31600,7882,2536,-2520
31680,7879,2668,-2717
31760,8885,2781,-2962
31839,9755,2629,-3026
31919,9845,2319,-2901
31999,10160,2046,-2459
32079,9999,1671,-1937
32159,9045,1531,-1659
32239,7994,1585,-1333
32319,7196,1815,-1062
32399,7226,2272,-918
32479,7974,2853,-570
32559,8673,3405,-442
32639,9050,3782,-424
32719,9192,4026,-117
32799,8865,4277,-111
32879,8175,4317,-773
32959,7648,4054,-1979
33039,7855,3624,-3318
33119,8942,3201,-4822
33199,10439,3081,-5652
33279,11163,2811,-4775
33359,9776,2344,-3264
33439,7276,2024,-2099
33519,5871,1926,-1239
33599,6463,2059,-711
33679,8848,2463,-840
33759,10771,2856,-1925
33839,10558,2664,-2994
33919,7215,2376,-3658
33999,6884,2781,-3572
34079,9702,3209,-3318
34159,12604,3187,-2295
34239,12728,3091,-1066
34319,11590,2688,-15
34399,9813,1091,1611
34479,8711,-114,2412
34559,8948,220,2145
34639,9896,982,1150
34719,10423,2020,-860
34799,9328,3009,-2326
34879,7485,3119,-2968
34959,6097,3128,-3737
35039,7123,3431,-4864
35119,10855,3461,-2913
35199,12919,3988,-390
35279,11406,3397,471
35359,8241,1021,1760
35439,7909,-11,1918
