Time (ms),X,Y,Z
19442,-1005,540,-8114
19522,-669,719,-8119
19602,-87,1315,-8301
19682,365,1328,-8420
19762,1062,1069,-8561
19843,116,1735,-8226
19922,-642,1558,-8214
20002,-82,144,-7902
20082,-1247,8040,-5843
20242,-1312,14395,-5327
20322,-147,9502,-6410
20402,2087,5871,-6795
20482,3121,4631,-6915
20562,2441,4377,-6766
20642,2073,3755,-5766
20722,-2803,2082,-4326
20802,-5265,3608,-4594
20882,-1478,7187,-6547
20962,1398,7064,-6748
21042,2842,5119,-5041
21122,1048,4007,-6182
21202,-1590,2754,-7689
21282,-1540,1649,-6674
21362,-774,1373,-6048
21442,-562,126,-6473
21522,-1411,-1702,-6517
21602,-3088,-3264,-5966
21682,-4484,-5452,-6930
21762,-5468,-5081,-8737
21842,-4962,-4122,-9486
21922,-2080,-3666,-8145
22002,844,-730,-6118
22082,1465,1612,-5404
22162,1089,3388,-5686
22242,2280,4378,-6928
22322,4355,4737,-7250
22402,4707,4111,-6974
22482,3933,2256,-6879
22561,3426,1562,-6545
22642,2584,1196,-7174
22721,1841,257,-7801
22801,1469,-625,-7777
22881,1415,-1114,-7791
22961,1287,-1845,-7866
23041,1108,-2263,-7893
23121,1016,-2364,-7811
23201,802,-2573,-7509
23281,575,-2799,-7462
23361,255,-3340,-7525
23441,-184,-4062,-7759
23521,-1072,-5355,-8654
23601,-2101,-5607,-8209
23681,-1949,-3198,-5858
23761,-1102,34,-4275
23842,-382,1729,-3366
23921,688,4484,-1261
24001,2024,8322,-159
24081,2408,10983,-1686
24161,1588,14068,-3576
24241,173,15635,-5406
24321,298,10431,-5089
24401,2013,3351,-1902
24481,1370,536,-561
24561,-2567,-1152,-2949
24641,-4575,-1010,-4320
24722,-2907,64,-4600
24801,-848,1684,-5593
24881,727,3712,-5313
24961,1795,4657,-4516
25041,2514,5790,-4486
25121,3286,6992,-4788
25201,3620,7946,-4238
25282,3109,8288,-3443
25361,2598,8559,-3175
25441,2804,9078,-2776
25521,2891,8987,-1899
25601,2496,8475,-1225
25681,2107,8364,-911
25761,1832,8535,-867
25841,1781,8631,-1068
25921,1834,8693,-1034
26001,1901,8723,-916
26081,1992,8505,-1032
26161,2060,8532,-1393
26241,2587,8843,-2398
26321,3183,8954,-2884
26401,2923,8502,-2589
26481,2605,7762,-2768
26561,2440,7238,-3048
26641,2406,6874,-3443
26721,2876,6687,-4396
26801,3198,6164,-5096
26881,3255,4810,-5346
26961,3008,4281,-5770
27041,2619,4223,-6446
27121,2515,3529,-6855
27201,2535,3445,-6892
27281,2552,2825,-7507
27361,2492,2348,-8135
27441,2618,2561,-7899
27521,2506,1627,-8079
27601,2240,1440,-8120
27761,2312,1404,-8142
27921,2057,-10,-8269
28001,2014,-784,-8107
28081,1959,-1333,-8014
28161,1686,-1819,-8124
28241,1465,-2336,-8124
28321,1481,-2475,-7902
28401,1677,-2378,-7953
28480,1623,-2639,-8036
28560,1444,-2633,-7630
28640,1557,-2042,-7168
28720,1695,-1748,-7183
28801,1700,-1689,-7327
28880,1804,-2105,-7291
28961,1768,-2478,-7420
29040,1853,-2012,-7727
29120,1995,-1530,-8008
29200,2113,-1467,-8232
29280,2296,-1370,-8141
29360,2270,-1401,-7773
29440,1942,-1894,-7448
29520,1636,-2755,-7783
29600,1322,-3234,-7863
29680,1133,-3047,-7217
29760,1677,-2798,-7018
29840,1896,-2853,-7190
29920,1221,-3305,-7116
30000,-49,-3234,-7168
30080,-523,-3620,-7371
30160,169,-4653,-7004
30240,535,-5221,-6458
30320,732,-5579,-6118
30400,883,-5721,-5882
30480,723,-5787,-5815
30560,546,-5775,-5869
30640,387,-5667,-5894
30720,407,-5625,-5872
30800,467,-5605,-6058
30880,564,-5639,-6051
30960,660,-5603,-6064
31040,679,-5621,-6096
31120,568,-5774,-5718
31200,278,-5667,-5679
31280,66,-5044,-6173
31360,274,-4105,-6890
31440,934,-3992,-7540
31520,1046,-3870,-8253
31600,398,-2712,-8492
31680,-24,-2283,-7929
31760,-178,-3672,-6863
31840,-173,-5455,-5709
31920,-86,-6320,-5273
32000,-172,-6459,-5770
32080,-401,-6191,-6745
32160,-798,-5613,-7404
32240,-1068,-4900,-7370
32320,-1024,-4217,-6851
32400,-789,-3992,-6489
32480,-492,-4246,-6875
32560,-328,-4519,-7601
32640,-584,-4782,-7914
32720,-1003,-4777,-7574
32800,-1138,-4330,-6937
32880,-962,-3729,-6631
32960,-778,-3432,-6967
33040,-752,-3601,-7721
33120,-799,-3944,-8175
33200,-821,-4113,-7943
33280,-772,-3987,-7374
33360,-689,-3868,-7023
33440,-599,-3830,-7030
33520,-506,-3897,-7085
33600,-454,-4057,-7153
33680,-438,-4114,-7159
33760,-414,-4081,-7008
33840,-445,-4057,-6972
33920,-511,-4063,-7006
34000,-593,-4024,-7142
34080,-691,-4031,-7367
34160,-822,-4059,-7455
