Time (ms),X,Y,Z
85,-1407,536,-8134
166,-1540,504,-8052
245,-1525,412,-8099
325,-1749,275,-8087
405,-1819,177,-8056
485,-1758,225,-8101
565,-1781,291,-8165
645,-1825,321,-8135
725,-1855,361,-8121
805,-1877,311,-8123
885,-1870,194,-8123
965,-1833,242,-8175
1045,-1799,298,-8156
1125,-1776,375,-8141
1205,-1857,386,-8115
1285,-1921,391,-8103
1365,-1857,419,-8097
1445,-1733,398,-8078
1525,-1658,456,-8060
1605,-1700,509,-8043
1685,-1762,508,-8086
1765,-1757,448,-8064
1845,-1738,79,-7968
1925,-1916,-8,-8026
2005,-2290,-32,-8053
2085,-2421,-375,-7724
2165,-2620,-715,-7519
2245,-3071,-1002,-7535
2325,-3375,-1170,-7516
2405,-3722,-1504,-7371
2485,-4012,-1489,-7124
2565,-4224,-800,-7086
2645,-4468,-436,-6880
2725,-4411,-257,-6896
2805,-3607,731,-7406
2885,-2933,1850,-7662
2965,-3550,1842,-7149
3045,-4452,1471,-6133
3125,-4907,2025,-5360
3205,-5290,2880,-4598
3285,-2147,4739,-4371
3365,-852,6024,-3633
3445,-3664,5479,-1957
3525,-5018,5661,-1440
3605,-7044,8822,-5392
3685,-5501,7501,-5415
3765,-2732,5041,-4487
3845,-1065,2485,-3969
3925,-4216,2036,-5222
4005,-5523,-752,-6822
4085,-4365,5809,-7594
4165,-4508,12112,-8944
4245,-3157,5603,-9198
4325,-1963,2559,-8890
4405,-903,2079,-8618
4485,9,1531,-8815
4565,1153,1079,-9155
4645,2685,697,-8673
4724,4868,519,-7432
4805,6330,342,-5829
4884,4928,132,-4270
4964,501,-666,-3671
5044,-4006,-817,-4972
5124,-5775,854,-6936
5204,-5259,1787,-8433
5284,-4122,959,-8729
5364,-1150,-2201,-7988
5444,237,-3317,-7693
5525,-884,-1063,-6779
5604,-24,509,-5601
5684,1837,1413,-5402
5764,793,947,-6676
5844,-2214,-64,-8226
5924,-2779,-647,-9632
6005,-3281,-236,-10091
6084,-3817,443,-8821
6164,-4073,862,-8756
6244,-4064,895,-7633
6324,-4043,705,-7374
6404,-4161,1027,-7757
6484,-4387,733,-6732
6564,-4663,314,-6177
6644,-4818,784,-6670
6724,-4702,1473,-6882
6804,-3930,1232,-6247
6884,-3383,325,-6190
6964,-3529,465,-7393
7044,-3435,1410,-7561
7124,-3254,2192,-6854
