Time (ms),X,Y,Z
85,-1956,679,-7394
165,-3363,327,-5160
245,-3609,743,-2607
325,-4757,2508,-1229
405,-7077,4638,-493
485,-10618,5597,696
565,-13047,6207,1072
645,-12258,5868,-179
725,-10601,4924,-1053
805,-9503,3929,-649
885,-8923,2944,350
965,-8362,2604,1157
1045,-7862,3043,1167
1124,-6988,3351,403
1204,-6196,3221,-960
1284,-6083,2631,-1895
1364,-6833,2040,-1588
1525,-8071,2251,-1087
1604,-9485,2529,-699
1684,-9393,2308,-408
1764,-7574,2018,-425
1844,-6598,1993,-425
1924,-6715,2126,-536
2004,-7068,2078,-494
2084,-7463,1953,-414
2164,-7793,1878,-454
2244,-9475,2739,-498
2324,-10413,3362,190
2404,-9552,2902,1074
2484,-8571,2789,1274
2564,-7515,2900,1460
2644,-6963,2848,1556
2724,-6440,2568,1251
2804,-6103,2147,570
2884,-7295,1823,176
2964,-9832,2389,342
3124,-10076,3575,-49
3204,-8430,3385,-301
3284,-7185,2793,436
3364,-6638,2773,822
3444,-6750,2294,404
3524,-7247,1695,-89
3604,-7820,1450,-242
3684,-8728,1822,-101
3764,-9543,2824,213
3844,-9147,3291,667
3924,-7826,3014,990
4004,-7236,2961,1072
4084,-7388,3031,811
4164,-6963,2730,331
4244,-6492,2325,48
4324,-7545,2060,-25
4404,-9351,2346,86
4484,-9270,2923,-24
4564,-8123,2731,86
4724,-7084,2445,701
4804,-6532,2525,946
4884,-6744,2401,718
4964,-7209,2189,348
5044,-7794,2090,124
5124,-9142,2445,79
5204,-9737,3020,357
5284,-9041,3075,751
5364,-8263,2691,1106
5444,-7986,2469,1579
5524,-7960,2357,1782
5604,-7187,2031,1330
5684,-6391,1863,360
5764,-6575,1955,-468
5844,-8207,2280,-522
5924,-9813,2944,-95
6004,-9008,3253,-151
6084,-7693,2962,-75
6164,-7456,2766,498
6324,-7123,2470,561
6404,-6823,1880,129
6484,-6837,1510,-243
6564,-7586,1628,-212
6644,-8764,2025,41
6724,-9953,2876,57
6804,-9543,3136,185
6884,-8020,2754,508
6964,-7540,2635,882
7043,-7717,2520,1286
7123,-7407,2279,1304
7203,-6707,1765,928
7283,-6894,1534,377
7364,-8535,1793,138
7443,-10205,2725,51
7523,-9285,3211,-219
7603,-7916,2848,106
7683,-7560,2756,813
7763,-7018,2500,947
7923,-6688,1902,574
8003,-6816,1469,161
8083,-7559,1515,-49
8163,-8692,1981,7
8243,-10039,3094,16
8323,-9686,3494,105
8403,-8326,2844,497
8483,-8007,2626,722
8563,-7935,2567,811
8643,-7569,2343,980
8723,-6877,2076,845
8803,-6444,1994,108
8883,-6822,2153,-679
8963,-8288,2526,-578
9043,-10047,3075,7
9123,-9100,3306,-462
9203,-7369,3021,-766
9283,-7441,2913,-12
9363,-7373,2752,357
9523,-6973,2190,273
9603,-6770,1689,97
9683,-7128,1404,-19
9763,-7901,1494,-5
9843,-9115,2081,-58
9923,-9511,2988,-339
10003,-8739,3188,-180
10083,-8123,2923,407
10163,-7870,2970,766
10245,-7692,2736,976
10323,-7174,2191,954
10403,-6633,1621,509
10483,-7218,1458,-287
10563,-9463,1894,-420
10643,-10100,2841,-482
10723,-8424,3154,-580
10803,-7396,2864,134
10883,-7010,2746,681
10963,-6778,2307,450
11123,-7004,1735,-127
11203,-7655,1340,-405
11283,-8147,1293,-569
11363,-9059,1885,-612
11443,-9271,2828,-495
11523,-8508,2986,-116
11603,-8075,2760,530
11683,-7660,2613,1003
11763,-7338,2322,1283
11843,-6932,2084,1029
11923,-6836,1921,160
12003,-7526,1923,-681
12083,-8923,2213,-784
12163,-9550,2810,-541
12243,-8134,2943,-572
12323,-7243,2886,-135
12403,-7502,3038,487
12483,-7136,2571,385
12562,-6710,1824,-226
12722,-6938,1373,-750
12802,-7846,1402,-798
12883,-8484,1731,-565
12962,-9601,2543,-447
13042,-9532,2895,-452
13122,-7776,2385,-164
13202,-7554,2514,277
13282,-8057,2891,552
13362,-7634,2656,654
13442,-6728,2026,446
13522,-6699,1638,84
13602,-8333,1671,-50
13682,-10213,2361,-250
13762,-9485,2921,-642
13842,-7788,2756,-407
13922,-7201,2559,343
14002,-6842,2391,582
14082,-6683,1919,80
14162,-7070,1460,-437
14322,-7926,1443,-473
14402,-8922,1811,-217
14482,-9643,2750,-80
14562,-8954,3154,0
14642,-7600,2779,320
14722,-7532,2732,853
14802,-7833,2753,1358
14882,-7231,2293,1320
14962,-6745,1703,731
15042,-7253,1607,55
15122,-8591,1964,-107
15202,-9949,2711,201
15282,-9046,3230,-158
15362,-7514,3182,-369
15442,-7509,3048,165
15522,-7498,2627,235
15602,-7305,1927,-100
15682,-7062,1378,-350
15842,-7051,1080,-509
15922,-7139,1189,-473
16002,-9068,2085,-362
16082,-10010,2861,-498
16162,-8647,2822,-595
16242,-8114,2590,-86
16322,-7993,2422,681
16402,-7698,2156,1124
16482,-7006,1742,1177
16562,-6606,1446,681
16642,-7145,1590,75
16722,-8960,2348,-166
16802,-10454,3394,-90
16882,-9085,3685,-311
16962,-7353,3240,-227
17042,-7255,2862,419
17122,-7183,2250,481
17202,-6868,1427,-61
17282,-6781,991,-469
17442,-7398,1207,-411
17522,-8684,1982,-102
17602,-10240,3095,-129
