Time (ms),X,Y,Z
85,-200,533,-8056
165,-742,404,-8022
245,-680,609,-8126
325,-326,414,-7987
405,-639,853,-7529
485,-1187,1672,-7196
565,-2005,1115,-6775
645,-3916,829,-5632
725,-5771,1567,-4253
805,-6910,2791,-2739
885,-7731,4369,-1188
965,-8361,5634,-286
1045,-8818,6344,126
1125,-9842,6444,-449
1205,-10157,6567,-1256
1364,-8528,5873,-966
1444,-7333,4303,-233
1524,-7245,3247,399
1604,-7657,2703,1027
1685,-9036,1937,1286
1764,-10131,1383,1569
1844,-9669,1689,1530
1924,-7899,1822,1051
2004,-5622,1757,878
2084,-5568,2162,815
2164,-7900,2539,572
2244,-10438,2834,41
2324,-11212,3458,-139
2404,-10173,3578,434
2484,-8407,2951,1077
2564,-6815,2232,1557
2724,-7525,1751,1977
2804,-9512,1365,2301
2884,-9807,1321,2195
2964,-8664,1625,1361
3044,-6969,1758,520
3124,-7033,2162,315
3204,-8890,2957,-19
3284,-10712,3900,-910
3364,-12160,4442,-668
3444,-11631,3943,683
3524,-9710,3002,1629
3604,-8840,2196,2309
3684,-8921,1265,2823
3764,-8678,643,2712
3844,-8684,669,2251
3924,-8763,1261,1592
4084,-8160,2153,1028
4164,-8732,2944,492
4244,-10058,3731,-569
4324,-10685,4534,-1268
4404,-11549,4533,-434
4484,-10936,3669,869
4564,-9147,2806,1596
4644,-8604,1908,2080
4724,-8538,841,2281
4804,-8379,411,2255
4884,-8809,1030,2003
4964,-8497,1848,1331
5044,-7574,2460,838
5124,-8109,2942,540
5204,-9426,3594,-204
5284,-10552,4410,-638
5444,-11607,4688,-97
5524,-11757,4434,727
5604,-10478,3922,1444
5684,-8635,3248,1608
5764,-7135,2131,1130
5844,-6888,1295,378
5924,-7789,1118,1
6004,-8073,1318,192
6084,-8179,2299,426
6164,-9553,3405,467
6244,-10936,4109,137
6324,-11137,5829,-666
6404,-10992,6400,-828
6484,-10019,4609,147
6564,-8267,3253,1080
6644,-7826,2338,1874
6724,-8816,1374,2458
6884,-9790,779,2755
6964,-9527,758,2211
7044,-8157,910,1086
7124,-6835,1383,639
7203,-7543,2269,601
7284,-9657,3382,-160
7363,-10967,4619,-1266
7443,-11766,4846,-894
7523,-11037,3833,543
7603,-8981,2831,1521
7683,-8296,2014,2199
7763,-8557,1009,2558
7843,-8806,405,2426
7923,-9273,797,1990
8003,-8935,1518,1239
8083,-7992,2221,565
8243,-8449,2737,37
8323,-9550,3464,-559
8404,-10286,4546,-794
8483,-11022,4641,35
8563,-10135,3737,1181
8643,-8552,2820,1947
8723,-8633,2162,2585
8803,-9269,1369,2909
8883,-8908,905,2564
8963,-8526,1064,1866
9043,-8058,1497,1267
9123,-8224,2357,561
9203,-9701,3364,-110
9283,-11526,4542,-687
9363,-12189,4750,-376
9443,-10296,3642,545
9603,-7798,2605,1095
9683,-7787,1746,1514
9763,-9284,816,2119
9843,-9461,690,2444
9923,-9126,1340,1870
10003,-8116,1728,868
10085,-6850,2029,179
10163,-7626,2169,11
10243,-9730,2687,-170
10323,-11130,3808,-110
10403,-10767,3963,380
10483,-8684,3003,762
10563,-7320,2076,1213
10643,-8247,1363,1945
10723,-9516,944,2482
10803,-9835,1049,2041
10963,-8984,1302,948
11043,-7024,1642,233
11123,-7170,2151,113
11203,-9295,3046,-336
11283,-10756,4214,-1058
11363,-11361,4494,-609
11443,-9994,3652,428
11523,-7846,2635,1092
11603,-7681,1854,1555
11683,-8697,799,2002
11763,-9128,451,2014
11843,-9295,1100,1379
11923,-8126,1565,741
12003,-7077,2047,546
12083,-8168,2766,396
12163,-9761,3648,-221
12323,-11101,4231,-457
12403,-11077,3930,89
12483,-9333,2987,857
12563,-7828,1941,1480
12643,-8270,985,1796
12723,-9271,385,1934
12802,-9481,719,1709
12882,-8870,1387,963
12962,-7082,1699,385
13042,-7051,1955,449
13123,-9274,2681,248
13202,-10806,3839,-666
13282,-11119,4123,-836
13362,-9548,3291,-173
13442,-7382,2476,427
13522,-7541,1985,1066
13602,-8888,1286,1628
13762,-9038,815,1669
13842,-8672,1099,970
13922,-7460,1437,133
14002,-6237,1782,-71
14082,-7409,2498,14
14162,-9612,3352,-339
14242,-10733,3913,-521
14322,-10282,3756,-60
14402,-8432,2941,462
14482,-6793,2074,843
14562,-7694,1413,1319
14642,-9583,908,1669
14722,-9771,1014,1201
14802,-8502,1337,360
14882,-6407,1479,104
14962,-6190,1896,249
15122,-8403,2363,9
15202,-10511,3127,-939
15282,-11238,3783,-1083
15362,-9356,3345,-331
15442,-6746,2416,242
15522,-6459,1615,902
15602,-7982,986,1646
15682,-9162,1136,1643
15762,-9541,1420,796
15842,-8010,1253,128
15922,-5605,1346,38
16002,-5645,1680,13
16082,-7935,2459,-536
16162,-10182,4163,-1245
16242,-10734,4812,-1072
16322,-8916,3604,-377
16482,-6626,2442,340
16562,-7052,1773,1016
16642,-9181,1034,1964
16722,-10122,1134,1850
16802,-9297,1521,662
16882,-7111,1317,203
16962,-5963,1461,304
17042,-7358,1998,325
17122,-10126,3085,-356
17202,-11989,4045,-580
17282,-11013,3775,23
17362,-8517,2778,681
17442,-7208,1963,1398
17522,-8365,1318,2039
17602,-9520,890,2125
17762,-9435,1100,1379
17842,-8456,1548,400
17922,-6659,1774,71
18002,-6683,2238,447
18082,-8693,3018,366
18162,-10398,3962,-747
18242,-11151,4206,-891
18322,-9871,3313,-28
18402,-7532,2401,648
18482,-7381,1907,1280
18562,-8916,1233,1967
18642,-9529,1081,1869
18722,-9106,1266,773
18801,-7312,1190,-53
18881,-5434,1402,-64
18961,-6556,1808,77
19122,-9419,2331,-156
19201,-11010,3283,-521
19281,-10642,3608,-359
19361,-8618,2846,280
19441,-6683,2183,826
19521,-7429,1668,1439
19601,-9467,1155,1896
19681,-9743,1138,1657
19761,-8762,1327,888
19841,-6989,1449,359
19921,-6197,1779,479
20001,-7953,2360,262
20081,-9900,3288,-591
20161,-11235,4148,-502
20241,-10901,3960,401
20321,-8738,2907,1036
20481,-7798,1921,1649
20561,-8649,966,2361
20641,-9294,274,2335
20721,-9124,403,1716
20801,-8584,1078,1010
20881,-7598,1683,552
20961,-7813,2255,390
21041,-9288,3060,-326
21121,-10377,3982,-1497
21201,-11542,4173,-1079
21281,-11070,3305,406
21361,-9047,2329,1278
21441,-8198,1557,1949
21521,-8298,660,2399
21601,-8916,438,2455
21681,-9777,1009,1755
21841,-8880,1428,771
21921,-7446,1838,475
22001,-8143,2498,380
22081,-9536,3506,-519
22161,-10168,4523,-1390
22241,-10693,4476,-764
22321,-10016,3481,441
22401,-8402,2385,1303
22481,-8435,1567,1901
22561,-9194,827,2282
22641,-9377,558,2332
22721,-9385,937,1706
22801,-8125,1378,868
22881,-7777,1848,631
22961,-8946,2546,640
23041,-10106,3810,-39
23201,-11535,4673,-390
23281,-11468,4025,274
23361,-9720,2545,1011
23441,-8631,1419,1646
23521,-9174,723,2215
23601,-9581,288,2540
23681,-9463,486,2153
23761,-8973,912,1145
23841,-7549,1324,666
23921,-7884,1925,699
24001,-9740,2821,219
24081,-10793,4075,-1132
24161,-11676,4609,-1139
24241,-11106,3680,121
24321,-9261,2392,914
24401,-8178,1459,1566
24561,-8433,614,1989
24641,-9201,263,2067
24721,-9688,765,1668
24800,-8966,1357,1141
24880,-7665,1924,954
24961,-7938,2624,680
25040,-9653,3770,-80
25120,-11188,4569,-741
25200,-11391,4080,-436
25280,-10009,3125,552
25360,-8322,2202,1371
25440,-8031,1396,1865
25520,-8442,576,2061
25600,-8642,177,1793
25680,-9333,691,1199
25840,-9177,1382,751
25920,-8421,1927,747
26000,-8470,2608,395
26080,-9150,4369,-827
26160,-10902,5626,-1244
26240,-12171,4529,-13
26320,-11098,3172,1142
26400,-9522,2446,1792
26480,-8949,1672,2385
26560,-8579,842,2551
26640,-8663,489,2261
26720,-9488,546,1673
26800,-9283,957,947
26880,-8479,1934,378
26960,-8984,2936,-238
27120,-9262,3839,-883
27200,-10288,4917,-1005
27280,-11808,4814,-149
27360,-11176,3442,1070
27440,-9789,2358,1724
27520,-9355,1528,2200
27600,-9085,715,2328
27680,-8694,267,1943
27760,-9161,383,1380
27840,-9216,1051,946
27920,-9131,2362,881
28000,-9475,3529,176
28080,-9423,4414,-716
28160,-10585,5220,-680
28240,-12084,4818,224
28320,-11339,3581,1321
28480,-9617,2679,2012
28560,-8908,2054,2599
28640,-8398,1387,2830
28720,-7904,939,2485
28800,-8468,679,1991
28880,-9098,882,1641
28960,-9315,1942,941
29040,-10091,2914,33
29120,-10043,3888,-646
29200,-10524,4940,-622
29280,-11978,4602,251
29360,-11230,3377,1060
29440,-9421,2550,1600
29520,-9747,2019,2219
29600,-10711,1251,2414
29760,-9751,688,1958
29840,-8586,784,1250
29920,-7642,1119,656
30000,-8004,1864,412
30080,-9710,2767,-145
30160,-10872,4127,-943
30240,-11585,4872,-607
30320,-11346,4024,430
30400,-9876,2963,1161
30480,-8893,2118,1843
30560,-9202,1306,2401
30639,-9543,628,2396
30719,-9685,492,1881
30799,-9708,923,1137
30879,-8711,1440,603
31039,-8358,1749,499
31119,-8893,2389,408
