Time (ms),X,Y,Z
85,-855,-3837,-7275
165,-916,-3892,-7293
245,-970,-3986,-7198
325,-986,-4004,-7231
405,-994,-3979,-7349
485,-998,-3950,-7285
565,-1016,-3962,-7186
645,-1025,-3984,-7217
725,-1029,-3961,-7189
805,-1031,-3975,-7107
885,-1058,-4008,-7121
965,-1070,-4040,-7136
1045,-1059,-4055,-7100
1125,-1087,-4045,-7109
1205,-1127,-4006,-7241
1285,-1093,-3980,-7354
1365,-1035,-3984,-7346
1445,-1025,-3969,-7309
1525,-1038,-3988,-7274
1605,-1043,-3980,-7301
1685,-1020,-3950,-7279
1765,-1018,-3962,-7278
1845,-1069,-3967,-7328
1925,-1100,-3978,-7300
2005,-1090,-4001,-7262
2085,-1068,-4003,-7227
2165,-1058,-3986,-7185
2245,-1053,-3970,-7191
2325,-1068,-3963,-7237
2405,-1066,-3959,-7223
2485,-1048,-3949,-7149
2565,-1014,-3936,-7123
2645,-990,-3947,-7205
2724,-970,-3978,-7243
2805,-961,-3983,-7235
2884,-990,-3960,-7257
2964,-1004,-3992,-7250
3045,-985,-4067,-7273
3124,-1011,-4111,-7275
3204,-1022,-4088,-7326
3285,-883,-4009,-7479
3364,-860,-3879,-7559
3444,-986,-3860,-7502
3604,-951,-4108,-7364
3684,-781,-4445,-7360
3764,-386,-3817,-7537
3844,148,-2688,-7603
3924,585,-146,-7275
4004,1080,2858,-5833
4084,1780,4942,-3777
4164,2439,6589,-2033
4244,2858,7442,-1032
4324,3028,7866,-1017
4404,2953,7440,-1540
4484,2671,7335,-2911
4564,2180,8003,-4771
4644,1064,6778,-6535
4724,526,4755,-7580
4804,907,3811,-7811
4884,982,2936,-7884
4964,821,2186,-8063
5044,609,1307,-8233
5124,587,574,-8175
5204,696,291,-8139
5284,790,6,-8114
5364,714,-350,-8145
5444,422,-797,-8134
5524,218,-1194,-8009
5604,157,-1601,-8011
5684,69,-2106,-8037
5764,20,-2419,-7998
5844,5,-2522,-7989
5924,-19,-2382,-7993
6004,-56,-2223,-7926
6084,-31,-2303,-7878
6164,92,-2716,-7993
6244,115,-2917,-8046
6324,-95,-3070,-8045
6404,-356,-3475,-8010
6484,-384,-3587,-7576
6564,-150,-3639,-7433
6644,233,-3885,-7503
6724,582,-3957,-7331
6804,711,-3923,-7191
6884,669,-3992,-7305
6964,530,-3409,-7520
7044,396,-1934,-7680
7124,462,-1058,-7900
7204,502,-445,-8190
7284,511,88,-8275
7364,686,252,-8212
7444,836,261,-8293
7524,983,94,-8306
7604,1043,-172,-8328
7684,1037,-475,-8339
7764,1111,-608,-8293
7844,1197,-977,-8100
7924,1186,-1363,-8002
8004,1086,-1313,-7999
8084,1040,-307,-7921
8164,1112,1289,-7739
8244,1095,2588,-7484
8324,933,3630,-7177
8404,764,4200,-6880
8484,574,4757,-6545
8564,281,5606,-6115
8643,7,6113,-5778
8723,-129,6229,-5604
8803,-244,6309,-5523
8883,-426,6449,-5528
8963,-707,6352,-5522
9043,-1068,6247,-5502
9123,-1434,6608,-5569
9203,-1612,6853,-5123
9283,-1585,6626,-4692
9363,-1247,6716,-4714
9443,-714,6682,-4544
9523,-372,6674,-4628
9603,61,7004,-4846
9683,613,6901,-4999
9763,939,6588,-5411
9843,1057,6169,-5903
9923,1086,5462,-6422
10003,1313,3902,-6886
10088,1351,2210,-7478
10163,907,414,-7968
10243,607,-1337,-8009
10323,501,-2282,-8028
10403,417,-2629,-8054
10483,463,-2543,-7946
10563,519,-2597,-7913
10643,298,-3015,-7915
10723,-96,-3688,-7737
10803,-245,-3174,-7696
10883,-8,-2029,-7831
10963,333,-1153,-7987
11043,569,-165,-8112
11123,696,270,-8067
11203,730,943,-8106
11283,823,1949,-8039
11363,943,3118,-7726
11443,982,4261,-7358
11523,949,4470,-7058
11603,822,4738,-6671
11683,678,5469,-6183
11763,483,6040,-5887
11843,212,6418,-5748
11923,10,6415,-5727
12003,-179,6302,-5649
12083,-472,6104,-5646
12163,-890,6081,-5765
12243,-1282,6351,-5828
12323,-1311,6170,-6072
12403,-1102,5795,-6553
12483,-1193,5236,-6734
12563,-1517,4710,-6409
12643,-1660,5038,-6129
12723,-1547,5694,-5776
12803,-1409,6086,-5322
12883,-1319,6516,-4922
12963,-1055,6793,-4462
13043,-804,7127,-4085
13123,-440,7778,-3560
13203,63,8253,-3101
13283,392,8218,-3203
13362,691,7741,-3695
13442,847,7441,-4198
13522,1065,7037,-4987
13602,1679,6319,-5910
13682,2179,4217,-6409
13762,2378,1470,-6650
13842,2453,-59,-6455
13922,1848,-2497,-6261
14002,1011,-4702,-6188
14082,288,-5260,-5667
14162,-459,-5760,-4946
14242,-970,-6266,-4473
14322,-1226,-6638,-4253
14402,-1165,-6863,-4107
14482,-1018,-7054,-4244
14562,-718,-6861,-4488
14642,-485,-6438,-4789
14722,-641,-6300,-5254
14802,-1004,-6202,-5565
14882,-1318,-5934,-5658
14962,-1422,-6040,-5659
15042,-1299,-6303,-5591
15122,-1020,-6348,-5594
15202,-1027,-6182,-5621
15282,-1132,-5942,-5428
15362,-951,-5881,-5552
15442,-883,-5657,-6020
15602,-826,-5087,-6663
15762,-796,-4842,-6879
15842,-786,-4574,-6972
15922,-943,-4330,-7083
16002,-999,-4233,-7220
16082,-966,-4290,-7216
16162,-899,-4274,-7206
16242,-902,-4138,-7183
16322,-1006,-4127,-7130
16402,-1199,-4241,-7038
16482,-1546,-4550,-6781
16562,-2066,-4908,-6507
16642,-2155,-4998,-6465
16722,-1710,-4860,-6454
16802,-1365,-4805,-6398
16882,-1120,-4898,-6465
16962,-1159,-4993,-6471
17042,-1322,-5132,-6388
17122,-1185,-4129,-6435
17202,-702,-929,-6312
17282,188,3355,-5930
17362,1740,5832,-5026
17442,2122,6705,-3785
17522,1403,7231,-2625
17602,1239,7742,-1871
17682,753,8321,-2322
17762,159,8139,-3668
17842,-331,7669,-4296
17922,-1132,7186,-4614
18002,-1719,7413,-4668
18082,-1831,7245,-3934
18162,-1729,6741,-3156
18242,-1460,7240,-2827
18322,-890,7737,-2597
18402,-147,7764,-2422
18482,311,7819,-2733
18562,585,8520,-3023
18642,1404,8564,-3756
18722,1735,6228,-5148
18802,864,3935,-6694
18882,297,2601,-7500
18962,373,724,-7790
19042,511,-1236,-8071
19122,584,-3080,-7954
19202,609,-3548,-7943
19282,263,-3082,-7826
19362,-479,-3165,-7482
19442,-1133,-3340,-7304
19522,-1370,-3489,-7110
19602,-1421,-3730,-6994
19682,-1478,-3919,-7076
19762,-1386,-3948,-7174
19842,-1266,-4055,-7092
19922,-1261,-4156,-6917
20002,-1652,-4109,-6869
20082,-2269,-4053,-6881
20162,-2403,-4198,-6563
20242,-2090,-4505,-6354
20322,-1722,-4639,-6624
20402,-1354,-4650,-6827
20482,-1080,-4638,-6811
20561,-1003,-4547,-6811
20641,-925,-4300,-6889
20721,-820,-4023,-6942
20802,-797,-3825,-6949
20881,-820,-3733,-7072
20961,-848,-3630,-7181
21041,-972,-3616,-7300
21121,-1098,-3729,-7381
21201,-1097,-3782,-7359
21281,-1054,-3798,-7417
21361,-974,-3772,-7470
21441,-894,-3768,-7478
21521,-849,-3680,-7473
21601,-819,-3546,-7436
21681,-788,-3415,-7402
21761,-773,-3328,-7386
21841,-826,-3433,-7456
21921,-911,-3584,-7377
22001,-933,-3740,-7315
22081,-653,-3112,-7550
22161,263,-1113,-7541
22241,895,1758,-6972
