Time (ms),X,Y,Z
85,-2179,2216,-7765
165,-2173,2175,-7751
245,-2230,2327,-7865
325,-2266,2346,-7978
405,-2299,2279,-8099
485,-2341,2222,-8454
565,-2223,2110,-8756
645,-2015,1844,-8701
724,-1627,1276,-8462
804,-1147,593,-8299
884,-804,19,-8086
964,-508,-395,-7816
1044,-344,-477,-7664
1124,-481,-540,-7824
1204,-946,-451,-7831
1284,-1462,0,-7569
1364,-1728,672,-7695
1444,-2236,1455,-7881
1595,-3139,1872,-7627
1610,-3799,1827,-7201
1684,-4014,2019,-7079
1764,-3866,2450,-6774
1844,-3899,2771,-6231
1924,-4590,2545,-5534
2004,-5748,1458,-4295
2084,-7143,1181,-4127
2234,-6734,2555,-5270
2249,-5800,3256,-4539
2324,-6338,3189,-3011
2404,-6897,4072,-2495
2554,-7089,5005,-1956
2569,-7059,5124,-1533
2644,-6840,5350,-1328
2724,-6857,5456,-1155
2804,-7975,6017,-1382
2884,-8420,6108,-1736
2964,-7252,4844,-1533
3044,-6102,4246,-1217
3124,-5548,3967,-881
3204,-5444,3589,-648
3284,-5600,3243,-684
3364,-5989,3174,-872
3444,-6947,3553,-1054
3524,-8470,4190,-618
3674,-9111,4274,-363
3689,-8019,2922,-1269
3764,-7382,1394,-2067
3844,-7955,784,-919
3924,-8436,287,1733
4074,-7951,294,2279
4089,-7324,1612,766
4164,-7706,3054,-110
4244,-8235,3762,-348
4394,-8413,3835,-246
4409,-8880,3733,-113
4484,-10080,4462,-221
4564,-10435,4606,-263
4724,-5629,2650,-894
4804,-5276,2309,-1004
4884,-5957,2193,-936
4964,-8068,2326,-110
5114,-10308,3157,522
5129,-11216,3981,630
5204,-10170,4031,1508
5284,-7796,3850,2490
5364,-6082,3800,2674
5444,-5898,4536,1779
5524,-7067,5375,269
5674,-8518,5945,-1401
5689,-9740,5426,-2666
5764,-11805,4492,-2642
5844,-12290,4355,-1521
5924,-9928,3821,-546
6004,-7221,2813,-108
6084,-5455,2146,37
6164,-4640,2032,-407
6244,-5387,2584,-1136
6324,-7862,3423,-1962
6474,-10161,4130,-2604
6489,-10199,4562,-2741
6564,-8799,4601,-2736
6643,-7805,4432,-2794
6723,-7376,4053,-2684
6803,-7363,3595,-2215
6883,-8441,3963,-1381
6963,-10294,4843,314
7043,-10637,4920,2044
7123,-9098,4751,2637
7203,-7244,5099,2179
7283,-6764,5390,1650
7363,-7847,5260,1864
7443,-9043,3877,2639
7523,-9251,858,2266
7603,-9169,-371,291
7683,-9053,473,-1348
7763,-8120,1456,-2335
7843,-7309,2547,-2547
7923,-7255,3345,-2219
8003,-7341,3650,-1810
8083,-7740,3791,-1149
8163,-8268,4532,-653
8243,-8266,5134,-286
8323,-8197,4595,338
8403,-7934,3464,697
8483,-6744,2731,310
8563,-4968,2851,-852
8643,-4951,3957,-2060
8723,-8931,5361,-2018
8874,-13272,5076,-179
8890,-12453,3090,1199
8963,-9176,1337,1210
9043,-7255,485,1215
9123,-6709,950,1533
9203,-6079,2046,1366
9283,-4590,1302,1442
9363,-7593,930,2041
9443,-14014,2720,1253
9594,-13473,2453,-771
9611,-7133,647,-2799
9683,-6183,1239,-1884
9764,-8797,3231,967
9855,-9102,3699,2160
9923,-8203,3242,2145
10003,-6759,2927,1634
10083,-6128,3344,713
10163,-7448,3990,130
10246,-9916,3421,54
10323,-11016,1687,232
10403,-11614,631,768
10483,-11329,1188,889
10563,-9659,2575,24
10643,-8317,3402,-235
10723,-6419,3069,481
10803,-4834,2394,1199
10883,-8262,1686,1560
10966,-14753,1800,900
11043,-13843,1153,-875
11123,-6998,-583,-2310
11203,-6564,153,-606
11283,-9947,3211,1598
11366,-10040,4355,2523
11443,-8683,3796,2732
11523,-6829,3245,1985
11603,-5819,2997,1286
11683,-6612,3453,355
11763,-9005,3648,-234
11846,-11206,3321,-167
11923,-10840,2204,154
12003,-9756,1358,637
12083,-9447,1562,743
12163,-8662,2058,622
12243,-7630,2238,941
12323,-6492,2066,501
12403,-5858,2370,-908
12483,-7151,2452,-2010
12563,-9428,2336,-2267
12646,-10096,2325,-1678
12723,-9708,2875,-63
12803,-9450,3610,2175
12883,-8416,3397,3467
12962,-6627,3230,2848
13042,-5810,3476,1748
13123,-7564,3702,1303
13206,-9962,3278,1387
13282,-10149,2585,1059
13362,-8939,1895,496
13442,-8126,1496,540
13522,-7517,2095,-70
13602,-6618,2793,-859
13682,-5798,3085,-1193
13762,-5304,3357,-1579
13842,-5005,4201,-2117
13922,-5515,5184,-2523
14002,-7085,5754,-2396
14085,-9960,5934,-1773
14162,-11002,5139,-1132
14242,-9336,3931,-748
14322,-7637,3171,-825
14402,-6076,2689,-1313
14482,-5331,2302,-1695
14562,-5881,2352,-2121
14642,-7717,2648,-2148
14725,-8854,3384,-2059
14802,-8830,3582,-2128
14882,-8144,2923,-1793
14962,-6876,2881,-1150
15122,-7283,5090,-2496
15205,-7944,5454,-3237
15434,-8735,5155,-1656
15451,-9064,5014,237
15522,-8501,4479,1213
15602,-7418,4306,1353
15682,-6512,4226,1026
15762,-6286,4120,88
15842,-6411,4028,-1024
15922,-6623,3994,-1893
16002,-6671,4362,-2546
16089,-6164,5166,-3115
16162,-5355,5506,-3303
16242,-4927,5622,-2930
16322,-4710,5881,-2534
16402,-4174,6088,-2119
16482,-3719,6602,-1687
16562,-4573,7038,-1348
16645,-6441,6336,-627
16722,-7918,5403,-137
16802,-8069,5028,-506
16882,-7157,4963,-891
16962,-6510,5412,-994
17042,-6157,5869,-1016
17122,-5967,5774,-669
17202,-6749,4893,-80
17282,-8113,2852,-121
17362,-9048,645,-140
17442,-9159,-120,201
17522,-8511,428,11
17602,-7705,1555,-727
17682,-6987,2721,-1789
17762,-6431,3819,-2523
17842,-7017,4801,-2284
17925,-8451,5840,-1362
18002,-9658,6188,-199
18082,-9880,5240,566
18162,-9001,4208,386
18242,-7771,3617,-262
18322,-6489,2956,-854
18402,-5891,1710,-985
18482,-6210,574,-927
18562,-7383,471,-551
18642,-9177,781,427
18725,-10415,1327,722
18802,-9780,2162,314
18882,-8109,2611,72
18961,-7056,3171,-442
19041,-6360,4311,-1528
19122,-7027,5227,-2376
19205,-8567,5466,-2668
19281,-9977,5416,-2464
19361,-10352,4436,-1335
19441,-9033,2894,19
19521,-8051,2235,728
19601,-8498,2014,1238
19681,-9859,1705,1544
19761,-10443,1484,1260
19841,-9827,1450,496
19921,-9121,1699,-517
20001,-8365,2276,-1289
20081,-7261,2613,-1709
20161,-6737,2778,-2153
20241,-7339,3325,-2599
20325,-8251,3777,-2465
20401,-8053,4166,-1745
20481,-8123,4536,-744
20561,-9121,4290,389
20641,-8553,3493,815
20721,-6700,2830,374
20801,-5554,2786,-122
20881,-6599,3312,-311
20961,-8837,3933,-280
21044,-9633,4188,-675
21121,-9184,3496,-1124
21201,-8804,2670,-1197
21281,-8311,2908,-1248
21361,-7236,3053,-1007
21441,-6222,2702,-860
21521,-5869,2598,-1151
21601,-6114,2532,-1619
21681,-7322,2698,-2017
21761,-8585,3288,-2006
21844,-9421,4101,-1463
21921,-10025,4326,-202
22001,-9734,3706,915
22081,-8395,3143,1146
22161,-7258,2787,1031
22241,-7419,2723,722
22321,-8870,2659,347
22404,-10212,2297,-254
22481,-9583,1786,-1226
22561,-8982,1394,-1637
22641,-8880,1561,-1709
22721,-7766,1955,-2050
22801,-6828,2156,-2184
22881,-7253,2429,-1964
22961,-8203,2804,-1188
23044,-9150,3397,-83
23121,-9608,4476,1005
23201,-8968,5373,2093
23281,-7294,5654,2617
23361,-6121,5196,2511
23441,-7240,3983,2522
23521,-9059,3153,2510
23601,-9950,2143,2283
23681,-10032,1168,1536
23761,-9456,1379,523
23841,-8991,1981,-394
23921,-8475,2578,-1300
24001,-7133,2617,-2022
24081,-6328,2516,-2640
24161,-6832,2605,-2886
24241,-8100,2954,-2565
24324,-9571,3612,-1758
24401,-10351,3689,-920
24481,-10006,3178,-351
24561,-8368,2649,145
24641,-6921,2360,479
24721,-7271,2037,678
24801,-8749,1767,984
24884,-10224,1898,683
24960,-10493,2163,-55
25040,-9492,2304,-706
25120,-8068,2447,-1070
25200,-6721,3220,-1935
25280,-6169,3694,-2924
25361,-7065,3564,-3249
25444,-8004,3538,-2615
25520,-9424,4235,-1635
25600,-10607,4320,-735
25680,-10065,3310,128
25760,-8618,2454,787
25840,-7891,1876,1317
25920,-8501,1658,1726
26000,-9673,1804,1746
26080,-10322,2128,1345
26160,-10044,2390,706
26240,-9163,2709,119
26320,-7821,3046,-523
26400,-6597,3271,-1719
26480,-6377,3316,-2951
26560,-7034,3439,-3535
26644,-8571,3873,-3115
26720,-10081,4356,-1937
26800,-11170,3950,-543
26880,-10789,2779,534
26960,-8673,2088,1028
27040,-7362,1723,1301
27120,-7818,1561,1309
27200,-9320,1690,1278
27283,-10388,1973,778
27360,-10339,2377,-147
27440,-9548,2575,-536
27520,-8274,2726,-820
27600,-6902,2797,-1584
27680,-6126,2694,-2684
27760,-6431,2697,-3333
27840,-7657,2877,-3081
27923,-8852,3594,-2348
28000,-9358,4415,-1375
28080,-9492,4345,-461
28160,-8683,3766,51
28240,-7247,3299,299
28320,-6757,3048,397
28400,-7562,3033,315
28480,-8697,2804,115
28563,-9550,2065,-166
28640,-9598,1336,-767
28720,-8929,945,-1363
28800,-8105,1173,-1710
28880,-6986,1424,-1974
28960,-6353,1251,-1926
29040,-6562,1264,-1896
29120,-6916,1279,-2334
29200,-7149,1525,-2785
29280,-8692,1981,-2279
29363,-10471,2757,-1667
29440,-10096,3076,-1015
29520,-9007,2781,-28
29600,-8235,2772,646
29680,-7346,2819,935
29760,-6564,2832,865
29840,-6353,2812,764
29920,-6886,2940,418
30149,-8902,2710,-386
30232,-9185,1850,-1058
30249,-8335,1117,-1508
30320,-7870,1159,-1444
30400,-7568,1631,-1414
30480,-7077,1928,-1580
30560,-7088,2271,-1862
30640,-7579,2509,-1951
30720,-7953,2764,-1676
30803,-8546,3362,-874
30879,-10044,4170,3
30959,-10845,4478,208
31039,-10040,3751,312
31119,-8469,2891,481
31199,-7070,2370,372
31279,-6623,2042,125
31359,-7593,2009,-85
31439,-9668,2155,-38
31522,-10644,2386,-101
31599,-9826,2681,-514
31679,-8498,2751,-810
31759,-7562,2561,-991
31839,-6997,2430,-1348
31919,-6760,2446,-2035
31999,-7068,2402,-2578
32079,-8278,2706,-2498
32162,-9270,3215,-1880
32239,-9425,3375,-1199
32319,-9224,3220,-745
32399,-8251,2737,-516
32479,-6969,2137,-597
32559,-6268,1890,-738
32639,-6539,2134,-905
32719,-8100,2496,-915
32802,-10357,3134,-1074
32879,-10419,3294,-1148
32959,-9081,2499,-1071
33039,-8082,2000,-1146
33119,-7103,1972,-1216
33199,-6357,2027,-1547
33279,-5795,2172,-1975
33359,-5653,2821,-2396
33439,-6141,3943,-2772
33519,-7129,4970,-3169
33610,-7445,5295,-3363
33679,-7507,5114,-2958
33759,-7638,4739,-2086
33839,-6999,4103,-1483
33919,-6146,3508,-1373
33999,-5723,3042,-1287
34079,-6319,2945,-1230
34159,-7665,3139,-1349
34242,-8360,3075,-1319
34319,-8804,2755,-1219
34399,-8619,2777,-1275
34479,-7422,2940,-1438
34559,-6505,2966,-1821
34639,-6436,2969,-2205
34719,-7421,2851,-2247
34799,-8529,2924,-2207
34882,-9327,3145,-1864
34959,-10349,3274,-1098
35039,-10372,3249,-417
35119,-8949,2759,260
35199,-7371,2343,601
35279,-6183,2954,-380
35439,-7078,4077,-1935
35522,-7472,4614,-2881
35599,-7793,4771,-3135
35679,-8249,4332,-2459
35759,-7984,3888,-1717
35839,-7733,3108,-859
35919,-7692,2241,-118
35999,-7810,1896,211
36079,-7967,1719,280
36159,-7733,1653,141
36239,-8085,2220,-418
36322,-9197,3116,-338
36399,-9528,4038,501
36479,-8631,4895,893
36559,-7479,5508,948
36639,-7454,5683,854
36719,-8373,5397,708
36798,-8759,5033,861
36878,-8606,4317,1044
36958,-8091,2771,634
37038,-7637,1034,-197
37119,-8629,327,-1217
37202,-9741,620,-1855
37278,-9192,1285,-1828
37358,-7826,1750,-1687
37438,-7027,2197,-1690
37518,-6901,2679,-1905
37598,-7390,3006,-2287
37678,-8403,2979,-2542
37761,-9448,2787,-2729
37838,-10533,2587,-2611
37918,-10612,2160,-1745
37998,-9154,2098,-983
38078,-7339,2180,-806
38158,-5826,2004,-912
38238,-5249,1991,-1235
38318,-6132,2429,-1803
38398,-7646,3811,-2854
38481,-8548,4166,-3404
38558,-8132,3417,-2969
38638,-6939,3137,-2697
38718,-6195,2792,-3023
38798,-5797,2871,-3466
38878,-6029,3317,-3681
38958,-7146,3611,-3994
39041,-8255,3765,-3611
39118,-8858,4152,-2408
39198,-8763,4368,-1249
39278,-8113,4152,-522
39358,-7271,3872,-267
39438,-6580,3528,-404
39518,-6651,3188,-502
39598,-7324,2612,-335
39678,-8022,1216,-402
39758,-8356,215,-561
39841,-9195,1003,-772
39918,-9459,2011,-1084
39998,-8113,2395,-1630
40078,-6733,2651,-2056
40158,-5826,2822,-2092
40238,-5795,2833,-2007
40318,-6242,2625,-1583
40398,-7876,2554,-668
40478,-11311,2691,782
40565,-12324,2704,1297
40638,-9705,2505,726
40718,-7058,2378,230
40798,-6062,1952,-360
40878,-5803,583,-132
40958,-6434,1012,461
41038,-9460,3475,362
41121,-11375,5478,-1075
41198,-10065,5165,-2292
41278,-7875,3704,-2587
41358,-6178,3621,-3006
41438,-5388,3761,-2817
41518,-5736,4108,-2670
41598,-7521,4928,-2891
41681,-8387,5532,-3182
41758,-7101,5250,-3352
41838,-5809,4777,-3277
41918,-5241,4343,-2704
41998,-4805,4072,-2019
42078,-4782,4578,-1751
42158,-5385,5795,-1959
42238,-5923,7303,-2935
42321,-5798,7152,-3544
42398,-5415,6304,-3350
42478,-5390,5541,-3217
42558,-6121,4904,-2557
42638,-7077,5529,-1250
42717,-6968,6333,-436
42797,-6473,6333,-415
42877,-6524,5632,-482
42957,-6556,5348,-598
43037,-6614,5283,-832
43117,-6701,5048,-1052
43197,-6502,4580,-1462
43277,-6606,4320,-1645
43357,-7227,3848,-2012
43441,-7781,2526,-3054
43517,-7740,2439,-3770
43597,-7183,1896,-3976
43677,-6599,1027,-4474
43757,-5754,716,-4373
43837,-4626,767,-3685
43917,-4254,1201,-3228
43997,-5762,157,-3108
44077,-9105,-902,-3343
44160,-10834,-1721,-3589
44237,-9642,-1096,-4156
44317,-7498,673,-4011
44397,-5994,1516,-3286
44477,-6250,1294,-3503
44707,-7594,-21,-5835
44790,-6252,286,-5554
44806,-5089,1437,-4979
44877,-4478,1846,-4275
44957,-5568,1601,-3759
45037,-8510,1035,-3860
45120,-10155,-194,-3858
45277,-6470,783,-3363
45357,-6505,858,-3983
45437,-7393,1072,-4938
45520,-7602,882,-5341
45597,-6752,537,-5349
45677,-5834,718,-5097
45757,-4945,1332,-4467
45837,-4488,1635,-3908
45917,-6120,786,-3818
45997,-8545,-865,-4477
46080,-8788,-1354,-5211
46157,-7706,-378,-5323
46237,-6458,769,-4734
46317,-5706,1629,-4468
46397,-5526,1287,-5642
46477,-5306,854,-6788
46560,-4895,1898,-6246
46637,-3936,2710,-4934
46717,-2975,2406,-3827
46797,-3305,1700,-3123
46877,-5755,1473,-2522
46957,-10271,2187,-1797
47044,-12479,3289,-1391
47117,-11195,3427,-783
47197,-9144,3107,-364
47277,-7317,2881,-194
47357,-6550,2579,432
47437,-7363,2439,929
47517,-9714,1408,1016
47600,-10793,441,579
47677,-9520,502,-60
47757,-7843,864,-325
47837,-6164,1280,-713
47917,-4271,1568,-1030
47997,-5548,2351,-1528
48077,-11080,2989,-984
48160,-13813,2860,-457
48237,-11688,2843,-894
48317,-8307,2220,-936
48397,-5176,1895,-1134
48477,-4194,1761,-1048
48557,-4966,452,196
48637,-6949,1114,657
48717,-10076,3625,-306
48800,-11252,5129,-866
48876,-9931,4216,-1119
48956,-8290,2929,-1331
49036,-6671,2986,-1908
49116,-5438,2620,-2246
49196,-7100,2338,-2266
49276,-10753,2770,-2344
49360,-12260,3176,-2218
49436,-11195,2691,-1912
49516,-9093,2021,-1555
49596,-6858,1862,-1347
49676,-5286,2010,-1403
49756,-4706,1832,-1515
49836,-5307,903,-842
49916,-7765,1401,591
49996,-11319,3059,337
50079,-12422,2961,-1224
50156,-10246,1763,-2029
50236,-7575,1562,-2234
50316,-6465,1802,-2098
50396,-7050,1811,-2018
50476,-7698,1790,-2067
50556,-8325,1533,-2226
50639,-9608,1190,-2556
50716,-10983,1073,-2454
50796,-10779,1360,-1757
50876,-9232,1477,-1056
50956,-7512,1344,-687
51036,-5770,1367,-617
51116,-4804,1942,-687
51196,-5592,2662,-822
51276,-8590,3211,-962
51359,-10491,3314,-1386
51436,-10182,2918,-1703
51516,-8979,2793,-2133
51596,-7411,2623,-2657
51676,-6449,2348,-2672
51756,-6069,2313,-2482
51836,-6361,2272,-2120
51916,-6574,2167,-1704
51996,-7254,2084,-1169
52076,-9450,2327,-782
52159,-10773,2432,-551
52236,-9596,2404,-469
52316,-6973,2468,-985
52396,-4981,2156,-1525
52476,-5367,1012,-838
52556,-7426,1076,-64
52636,-9889,3787,-1454
52719,-10602,5444,-2726
52796,-9107,4620,-2789
52876,-7240,3868,-2938
52956,-6002,3663,-2991
53036,-5724,3559,-2947
53116,-6576,3988,-2628
53196,-8869,4743,-2205
53283,-10357,4652,-1906
53356,-9436,3499,-1835
53436,-8068,2935,-1818
53516,-7293,3134,-1674
53596,-6796,3414,-1692
53676,-6435,3630,-2128
53756,-7326,3065,-1597
53836,-8612,3006,-256
53919,-8427,4021,-15
53996,-7887,4033,-833
54076,-7431,3526,-2069
54156,-6706,3614,-2884
54236,-6078,3877,-3085
54316,-5469,3906,-3315
54396,-4818,3962,-3738
54476,-5146,4134,-3680
54556,-6016,4128,-3319
54636,-7045,3946,-2997
54719,-8259,3571,-2378
54795,-8228,3063,-1781
54875,-7266,2485,-1315
54955,-6714,2147,-945
55035,-6321,2126,-695
55115,-5830,2312,-527
55195,-7411,2784,-474
55275,-10300,3388,-1423
55359,-11161,2918,-2668
55435,-9914,2050,-2822
55515,-7676,2004,-2603
55595,-5565,2153,-2356
55675,-4436,2137,-1917
55755,-6624,1720,-986
55835,-10779,1892,-65
55995,-7199,2238,-831
56075,-5974,1912,-668
56155,-6291,2264,-45
56235,-8147,2889,-233
56318,-10054,2908,-1370
56395,-10354,1721,-2455
56475,-9026,937,-2757
56555,-7638,1365,-2385
56635,-6298,2111,-2084
56715,-5170,2801,-1934
56795,-6292,2209,-1131
56875,-9813,1592,866
56958,-11266,2977,1268
57035,-9476,4332,-106
57115,-7625,3111,-747
57195,-6711,1585,-807
57275,-6720,2018,-571
57355,-7408,2877,-640
57435,-9231,3602,-1236
57518,-10278,3359,-2487
57595,-9357,2333,-3284
57675,-7937,2033,-3041
